"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
50,1.23993385532023,1.04,1.45,1.15705572256362,1,1.32
51,1.11529646090298,0.93,1.32,1.09563491217929,0.95,1.25
52,1.08985769115405,0.91,1.29,1.08319036771558,0.94,1.24
53,1.21511070345386,1.02,1.42,1.08103281803838,0.94,1.23
54,1.03623776752961,0.86,1.22,0.972246693882511,0.83,1.12
55,0.903296930642602,0.74,1.08,0.921651935876414,0.79,1.06
56,0.942709517496165,0.78,1.12,0.940822135362142,0.81,1.08
57,0.946613949507126,0.78,1.13,0.942615809729317,0.81,1.09
58,0.995363775251951,0.82,1.18,0.942653264916977,0.81,1.09
59,1.00171153196406,0.83,1.19,0.902221787525148,0.77,1.04
60,0.870196923985196,0.71,1.05,0.823852084304242,0.7,0.96
61,0.851013881745939,0.69,1.03,0.789305544831731,0.66,0.92
62,0.732164070971854,0.58,0.9,0.742490886873172,0.62,0.87
63,0.722261837416759,0.57,0.89,0.754265474512552,0.63,0.89
64,0.701675341149467,0.55,0.87,0.782713584755456,0.65,0.92
65,0.79850129664951,0.63,0.98,0.846738839165351,0.71,1
66,0.955326902688247,0.77,1.16,0.884663470439275,0.74,1.04
67,0.895932014616865,0.71,1.1,0.840393654159304,0.7,0.99
68,0.747974909019131,0.58,0.93,0.807605754250988,0.67,0.96
69,0.853783421786962,0.67,1.05,0.849902085363642,0.71,1
70,0.896357084233676,0.71,1.1,0.850992225764879,0.7,1.01
71,0.870222697977893,0.68,1.08,0.826320179943235,0.68,0.98
72,0.824964307254006,0.64,1.03,0.803397795987715,0.66,0.96
73,0.754900285032371,0.58,0.95,0.794219585331208,0.65,0.95
74,0.831725418118127,0.64,1.04,0.820794859116885,0.67,0.98
75,0.885409948995175,0.69,1.1,0.818234189721897,0.67,0.98
76,0.838539954857133,0.64,1.05,0.78516123130843,0.64,0.95
77,0.754438284764696,0.57,0.96,0.760634109341346,0.61,0.92
78,0.749905017144792,0.56,0.96,0.767536590353362,0.62,0.93
79,0.828209372870834,0.63,1.05,0.780256135982594,0.63,0.95
80,0.775403148433662,0.58,1,0.760484267527805,0.6,0.93
81,0.790364466184883,0.59,1.02,0.757240999915636,0.6,0.93
82,0.769038792271676,0.57,1,0.745944154935912,0.59,0.92
83,0.743747673070986,0.54,0.97,0.739592801212843,0.58,0.92
84,0.715585740794784,0.51,0.94,0.7416862462433,0.58,0.92
85,0.835096973606167,0.61,1.08,0.756348758972347,0.59,0.94
86,0.707353381857347,0.5,0.95,0.728964612672862,0.56,0.91
87,0.804865100826865,0.58,1.06,0.741045698110719,0.57,0.93
88,0.699795249986283,0.48,0.94,0.721553996871534,0.55,0.91
89,0.657151277930242,0.45,0.9,0.733354016415334,0.55,0.93
90,0.670788348369367,0.45,0.92,0.76377014808952,0.58,0.97
91,0.571435824875377,0.36,0.81,0.79909622866264,0.6,1.01
92,0.805585845474556,0.56,1.09,0.87514677308613,0.67,1.1
93,0.810231707805236,0.55,1.1,0.901010753782601,0.69,1.14
94,0.881384776127272,0.61,1.19,0.931504664772581,0.71,1.17
95,0.8985211649512,0.62,1.21,0.949808425372832,0.72,1.2
96,1.02012865207032,0.72,1.35,0.968219988761112,0.74,1.22
97,1.00432530078754,0.71,1.34,0.958710161475807,0.72,1.22
98,1.01939510812506,0.72,1.35,0.951562593452561,0.7,1.23
99,0.917428842882507,0.63,1.24,0.939495147498305,0.68,1.23
100,0.952660855818034,0.67,1.28,0.952660855818034,0.67,1.28
