"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
57,0.920066655512256,0.76,1.1,0.920639824401804,0.79,1.06
58,0.945661602344028,0.78,1.13,0.924556799345412,0.79,1.07
59,0.979964789689383,0.81,1.16,0.91011042304512,0.78,1.05
60,0.88148047586181,0.72,1.06,0.855324908949424,0.73,0.99
61,0.880328259907844,0.72,1.06,0.837149664835666,0.71,0.98
62,0.819050811801837,0.66,0.99,0.805203145815136,0.68,0.94
63,0.787295218676936,0.63,0.96,0.797531374326329,0.67,0.94
64,0.748514981374022,0.59,0.92,0.809113038638101,0.68,0.95
65,0.827704224160102,0.66,1.01,0.859049274645929,0.72,1.01
66,0.953392213492808,0.77,1.15,0.885776106457528,0.74,1.04
67,0.895649011807281,0.72,1.09,0.841365278188475,0.7,0.99
68,0.742820129697152,0.58,0.92,0.80753332387166,0.67,0.95
69,0.89903326675074,0.72,1.1,0.855246193484898,0.71,1.01
70,0.882721812460321,0.7,1.08,0.829206116840534,0.69,0.98
71,0.849985742659258,0.67,1.05,0.797963119956914,0.66,0.95
72,0.772892522950134,0.6,0.96,0.768573034085485,0.63,0.92
73,0.705525135336475,0.54,0.89,0.769500007801277,0.63,0.92
74,0.818627950600702,0.64,1.02,0.81224831138844,0.67,0.97
75,0.865307174608143,0.67,1.08,0.81215811012913,0.66,0.97
76,0.83368649038478,0.64,1.05,0.785891293080469,0.64,0.95
77,0.761236113749355,0.58,0.97,0.763611903032689,0.62,0.92
78,0.744195316701175,0.56,0.95,0.768556511890662,0.62,0.93
79,0.831235152898797,0.63,1.05,0.784991645178855,0.63,0.95
80,0.787890640607515,0.59,1.01,0.765413043853604,0.61,0.93
81,0.808587128162648,0.61,1.03,0.758302122236916,0.6,0.93
82,0.769553397054257,0.57,0.99,0.738540211919889,0.58,0.91
83,0.754196528998963,0.55,0.98,0.72828392923448,0.57,0.9
84,0.711637950860828,0.51,0.94,0.720732799274268,0.56,0.89
85,0.793239524426547,0.58,1.03,0.728461071877946,0.57,0.91
86,0.694804544588792,0.49,0.93,0.705869610500111,0.54,0.89
87,0.78755886056272,0.57,1.04,0.71410727281852,0.55,0.9
88,0.683518510310365,0.47,0.92,0.690455913582178,0.52,0.88
89,0.641148106469706,0.43,0.88,0.697066818173568,0.52,0.89
90,0.654749593546613,0.44,0.9,0.720804705781459,0.54,0.92
91,0.55740667777904,0.35,0.79,0.74745450377017,0.56,0.96
92,0.725173206744101,0.49,0.99,0.812311197932495,0.61,1.03
93,0.744897320840527,0.5,1.03,0.843811786153668,0.64,1.07
94,0.8719043497719,0.6,1.18,0.876991233843609,0.66,1.12
95,0.827843633275341,0.56,1.13,0.882949311301573,0.66,1.13
96,0.787280281394351,0.52,1.09,0.902412429816399,0.67,1.16
97,0.838343424878294,0.56,1.15,0.937879473946883,0.69,1.21
98,0.930920466731598,0.64,1.26,0.96958418297391,0.71,1.26
99,0.931525720972746,0.64,1.27,0.985868954358587,0.71,1.3
100,1.00704218301662,0.7,1.35,1.00704218301662,0.7,1.35
