"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
106,0.474726023206428,0.33,0.63,0.493321848842337,0.38,0.62
107,0.54549131504747,0.39,0.72,0.507439432095283,0.39,0.64
108,0.526723286989037,0.38,0.7,0.489683254954416,0.37,0.62
109,0.520595544176731,0.37,0.69,0.473056174910955,0.36,0.6
110,0.465815275906229,0.32,0.63,0.451354152532297,0.34,0.58
111,0.492736071021591,0.34,0.66,0.447454973751631,0.33,0.57
112,0.397840633866786,0.26,0.56,0.428011682400568,0.32,0.55
113,0.439523573120146,0.3,0.6,0.446674387327606,0.33,0.57
114,0.514891685530215,0.36,0.69,0.453929817982757,0.34,0.58
115,0.40537532618896,0.26,0.57,0.428358481155707,0.31,0.56
116,0.331884055607772,0.2,0.48,0.442805644878692,0.32,0.58
117,0.374566289833001,0.24,0.54,0.497195936159559,0.37,0.64
118,0.56508664064291,0.4,0.76,0.557326574734112,0.42,0.71
119,0.644335144006359,0.46,0.85,0.557632700472461,0.42,0.71
120,0.617541750714994,0.43,0.83,0.523980235210683,0.39,0.67
121,0.529948756813523,0.35,0.73,0.489513535571058,0.36,0.64
122,0.469567138019638,0.3,0.66,0.477374827648478,0.35,0.62
123,0.508019547058608,0.33,0.71,0.484088142357144,0.35,0.63
124,0.488932746381211,0.32,0.69,0.478739637384969,0.35,0.63
125,0.533539662589291,0.35,0.74,0.478705988051205,0.34,0.63
126,0.49017800495548,0.31,0.7,0.462476995638715,0.33,0.61
127,0.49013243332037,0.31,0.7,0.456459653854467,0.32,0.61
128,0.52373025464735,0.34,0.74,0.448604528834537,0.31,0.6
129,0.435939540546226,0.26,0.64,0.427136753938963,0.29,0.58
130,0.40201201508581,0.24,0.6,0.428116069151473,0.29,0.58
131,0.411139944499974,0.24,0.61,0.440369919618569,0.3,0.6
132,0.453952506793322,0.28,0.66,0.453642208718276,0.31,0.61
133,0.427919360321066,0.25,0.64,0.457563802784652,0.31,0.62
134,0.411210508408152,0.24,0.62,0.470642193666231,0.32,0.64
135,0.469653810683367,0.28,0.69,0.49243526639126,0.34,0.66
136,0.588451163114113,0.38,0.83,0.503181055053932,0.35,0.68
137,0.552485646063655,0.34,0.8,0.482486881762702,0.33,0.66
138,0.489942652384831,0.29,0.73,0.46717888300615,0.32,0.64
139,0.591607857010278,0.37,0.85,0.464976597293222,0.31,0.64
140,0.528075603575584,0.32,0.78,0.436219117879524,0.29,0.61
141,0.517885709768894,0.3,0.77,0.417503580700851,0.27,0.59
142,0.472126987885224,0.27,0.72,0.39754763153078,0.25,0.57
143,0.393880847677315,0.2,0.63,0.384338854945612,0.24,0.56
144,0.374947902946978,0.19,0.6,0.386105223725043,0.24,0.56
145,0.406378030644596,0.21,0.64,0.392586674019146,0.24,0.57
146,0.346318837611454,0.17,0.57,0.393711986287074,0.24,0.57
147,0.39011156032926,0.2,0.63,0.408106163345427,0.25,0.59
148,0.384320517222888,0.19,0.62,0.416348104609023,0.26,0.6
149,0.382499686280049,0.19,0.62,0.427530132553189,0.26,0.62
150,0.334553665767185,0.15,0.57,0.441326891498643,0.27,0.64
151,0.346153721454957,0.16,0.58,0.467193580050509,0.29,0.67
152,0.45913459178329,0.24,0.73,0.495808544762798,0.31,0.71
153,0.510694771119416,0.28,0.8,0.50771134653505,0.32,0.72
154,0.508732947497438,0.27,0.8,0.511652399415128,0.32,0.73
155,0.510001710029907,0.27,0.81,0.516643695842134,0.32,0.74
156,0.513922956824707,0.27,0.82,0.522235048410425,0.33,0.75
157,0.519993576627212,0.27,0.83,0.528047446819614,0.33,0.76
158,0.586646176087181,0.32,0.91,0.533756418220777,0.33,0.77
159,0.589708941843356,0.32,0.92,0.529503552858739,0.32,0.77
160,0.532449558409192,0.27,0.86,0.524424314367981,0.32,0.77
161,0.481023429676122,0.23,0.8,0.527570378405231,0.32,0.78
162,0.503398358579155,0.24,0.83,0.538723022381861,0.32,0.79
163,0.525470874086925,0.26,0.86,0.548295096666788,0.33,0.81
164,0.478806488650294,0.22,0.81,0.556082046932633,0.33,0.82
165,0.509133199682441,0.24,0.85,0.571355524322991,0.34,0.84
166,0.60816004470104,0.31,0.97,0.584544413614571,0.35,0.86
167,0.559093937841176,0.27,0.92,0.585928990924757,0.35,0.86
168,0.51474877838358,0.23,0.87,0.594101639672675,0.35,0.88
169,0.552065345968483,0.26,0.92,0.608921031847938,0.36,0.9
170,0.510826246409915,0.23,0.87,0.620840954071992,0.37,0.91
171,0.631167408419036,0.32,1.02,0.639147873017849,0.39,0.94
172,0.586658502253039,0.28,0.97,0.644837761461462,0.39,0.95
173,0.545895986145682,0.24,0.93,0.656505325188439,0.39,0.97
174,0.593433269180431,0.28,0.99,0.674096850835098,0.41,0.99
175,0.638868735398972,0.31,1.05,0.688134946827686,0.42,1.01
176,0.682911824889792,0.34,1.11,0.698416501101019,0.42,1.02
177,0.725653982774672,0.37,1.17,0.704731664422284,0.43,1.03
178,0.679722943927577,0.33,1.12,0.706917473410081,0.42,1.04
179,0.727335806671942,0.36,1.18,0.714273365236091,0.43,1.05
180,0.86110952208363,0.46,1.35,0.717305036249941,0.43,1.06
181,0.806945563881528,0.41,1.29,0.706644559500511,0.42,1.05
182,0.755257167438709,0.37,1.23,0.700887341904063,0.41,1.05
183,0.70610084297498,0.33,1.18,0.699902924250957,0.41,1.05
184,0.659812200059499,0.29,1.12,0.703642532864177,0.41,1.06
185,0.616857211921059,0.26,1.07,0.712103484185673,0.41,1.07
186,0.577647053052523,0.23,1.03,0.725299508351279,0.42,1.09
187,0.648756413306437,0.28,1.11,0.743243004966717,0.44,1.11
188,0.815230736085474,0.41,1.32,0.7565402866025,0.45,1.13
189,0.770015312882525,0.37,1.27,0.755566475308037,0.44,1.13
190,0.831897024110892,0.41,1.35,0.758755203823463,0.44,1.14
191,0.786726085917148,0.37,1.3,0.756659785726631,0.44,1.14
192,0.743766172352297,0.34,1.26,0.758499753133674,0.44,1.14
193,0.813240206928428,0.39,1.34,0.764228697644332,0.44,1.15
194,0.769108643250942,0.35,1.29,0.764558943668232,0.44,1.16
195,0.72745597660594,0.32,1.25,0.768701692516986,0.44,1.16
196,0.803389755473239,0.37,1.34,0.776624692952965,0.44,1.18
197,0.874674312134148,0.43,1.43,0.779047471447328,0.44,1.18
198,0.829519334712274,0.39,1.38,0.775929004092912,0.43,1.19
199,0.786621617613871,0.35,1.33,0.776377167675489,0.43,1.19
200,0.745915388075398,0.32,1.29,0.780337866909036,0.43,1.2
201,0.829016218379405,0.38,1.39,0.787799023078688,0.43,1.21
202,0.787544206462392,0.35,1.34,0.789607875326765,0.43,1.22
203,0.748812279752981,0.32,1.3,0.794822408116276,0.43,1.23
204,0.712630803458218,0.29,1.26,0.803386917351984,0.43,1.25
205,0.679045072755578,0.27,1.22,0.815282348121479,0.44,1.27
206,0.648183478874495,0.24,1.18,0.830503024693579,0.45,1.29
207,0.620118897540474,0.22,1.15,0.849042160712907,0.46,1.32
208,0.72964475001377,0.3,1.29,0.870888539071403,0.47,1.35
209,0.70173795689765,0.28,1.26,0.886869842772228,0.48,1.38
210,0.676260323860062,0.26,1.23,0.905877496580175,0.49,1.41
211,0.652764205256397,0.24,1.2,0.927870571875666,0.5,1.44
212,0.631147460412752,0.22,1.18,0.952852520524312,0.52,1.47
213,0.611446932707691,0.21,1.16,0.98083878532071,0.54,1.51
214,0.593642783767862,0.19,1.14,1.01183927206953,0.56,1.56
215,0.577650194523853,0.18,1.12,1.04586018594945,0.58,1.6
216,0.563497165710604,0.17,1.11,1.08290860041569,0.6,1.65
217,0.551179857041944,0.16,1.1,1.12297604854423,0.63,1.7
218,0.697927213182799,0.26,1.29,1.16603817130427,0.66,1.76
219,0.684563489721728,0.24,1.28,1.2028752077638,0.69,1.81
220,0.672448312067142,0.23,1.27,1.24231504985078,0.72,1.86
221,0.661049067435436,0.22,1.26,1.28434926485516,0.75,1.91
222,0.650394942089578,0.21,1.26,1.32903008408793,0.78,1.97
223,0.640328688886688,0.2,1.25,1.37640770634589,0.82,2.03
224,0.630919809402027,0.19,1.24,1.42655315032186,0.86,2.09
225,0.622324204098242,0.18,1.24,1.47953011550494,0.9,2.16
226,0.792834808072464,0.29,1.47,1.5353805676099,0.94,2.22
227,0.782259395220878,0.28,1.46,1.58481418806034,0.98,2.28
228,0.772095262314197,0.27,1.46,1.63680620893056,1.03,2.34
229,0.943182952665821,0.38,1.69,1.69141905584769,1.07,2.4
230,0.928949438108543,0.36,1.68,1.73937711873044,1.11,2.46
231,0.913983362949479,0.35,1.67,1.78990673385954,1.16,2.52
232,0.897678377372043,0.33,1.65,1.84319360184097,1.2,2.57
233,1.07016403676452,0.45,1.88,1.89950976315766,1.26,2.63
234,1.23338231155547,0.56,2.09,1.94964566853973,1.3,2.69
235,1.38860787175387,0.67,2.29,1.99349961415678,1.34,2.73
236,1.35156630313518,0.64,2.25,2.03106374739734,1.38,2.77
237,1.30997618393766,0.6,2.21,2.07210246337898,1.42,2.81
238,1.4525164038302,0.71,2.38,2.11717196886228,1.46,2.86
239,1.76268009640299,0.95,2.77,2.15727274477753,1.5,2.9
240,1.68978834949848,0.89,2.68,2.18305493851269,1.53,2.92
241,1.61169104204363,0.83,2.58,2.21405977806666,1.56,2.95
242,1.52869919660591,0.76,2.48,2.25102495561704,1.6,2.98
243,1.97232774387786,1.12,3,2.29482097222501,1.65,3.02
244,1.86064683035819,1.03,2.86,2.31718070631029,1.67,3.04
245,2.24739380969217,1.35,3.32,2.34737240251291,1.71,3.06
246,2.10474604946906,1.24,3.14,2.35698496070946,1.72,3.06
247,2.11989281692819,1.25,3.15,2.37579852312578,1.74,3.07
248,1.96227232944208,1.13,2.95,2.39513746732991,1.77,3.09
249,2.11428710958219,1.27,3.11,2.42588571944015,1.81,3.11
250,2.23696572249578,1.38,3.24,2.44977647613339,1.84,3.13
251,2.19315942384736,1.36,3.17,2.46767557011695,1.86,3.14
252,2.28002489232516,1.44,3.26,2.49025735621246,1.89,3.15
253,2.34337705544327,1.5,3.32,2.50885166966367,1.92,3.16
254,2.38509354019197,1.55,3.35,2.52458704755548,1.94,3.16
255,2.65079382012098,1.79,3.64,2.53869404623371,1.96,3.17
256,2.86173183042431,1.98,3.86,2.53287127998142,1.96,3.15
257,2.68323341844886,1.84,3.64,2.50846545915427,1.95,3.12
258,2.61092159924205,1.79,3.54,2.49662192267859,1.95,3.09
259,2.73405856807711,1.91,3.66,2.48961849996964,1.95,3.08
260,2.50781594606329,1.73,3.39,2.4700530366856,1.94,3.05
261,2.48877007740395,1.73,3.35,2.46960198353088,1.95,3.04
262,2.54479624323045,1.79,3.39,2.47089715491819,1.96,3.03
263,2.57111887430765,1.83,3.4,2.4663674023799,1.96,3.01
264,2.40033156239248,1.7,3.19,2.45811154836729,1.96,3
265,2.48684056740203,1.79,3.27,2.46805408827906,1.98,3
266,2.45902100569888,1.78,3.22,2.46919061595135,1.99,2.99
267,2.49236406072551,1.82,3.24,2.47388570476529,2,2.99
268,2.35174087109664,1.71,3.07,2.474937044075,2,2.98
269,2.42860004523924,1.79,3.14,2.49500444943266,2.03,2.99
270,2.33380631267396,1.71,3.02,2.50788859765582,2.05,3
271,2.3019152924392,1.7,2.97,2.53682967048002,2.08,3.02
272,2.25572067945409,1.67,2.91,2.57605055547122,2.13,3.06
273,2.38308309146168,1.79,3.04,2.63015883391821,2.18,3.11
274,2.69700954156116,2.08,3.37,2.67455078512785,2.23,3.15
275,2.70107182060017,2.09,3.37,2.67425389834878,2.24,3.14
276,2.7285818826695,2.12,3.39,2.6730291688978,2.24,3.13
277,2.55646435050271,1.98,3.19,2.66637943509813,2.24,3.12
278,2.69107579323494,2.11,3.32,2.69046690292712,2.27,3.14
279,2.6612095859825,2.09,3.28,2.69383181283405,2.28,3.13
280,2.60081199899365,2.05,3.2,2.70397588667171,2.3,3.13
281,2.51674757530906,1.99,3.09,2.72938003370345,2.33,3.15
282,2.5900736991525,2.06,3.16,2.77997279231433,2.38,3.2
283,2.93597651027248,2.39,3.52,2.82766814603465,2.44,3.24
284,3.0358692026182,2.49,3.62,2.80458488088657,2.42,3.21
285,2.98608376542183,2.45,3.56,2.74939930296221,2.38,3.14
286,2.85692240350957,2.35,3.41,2.69093800920794,2.33,3.08
287,2.67016492084631,2.18,3.19,2.64935342287292,2.29,3.02
288,2.61688321039655,2.15,3.12,2.64684264306226,2.3,3.01
289,2.68805850257019,2.23,3.18,2.65915803293455,2.32,3.02
290,2.83872533482828,2.37,3.33,2.65348718221906,2.32,3.01
291,2.68803391428167,2.24,3.16,2.59579167360583,2.27,2.94
292,2.72454866486707,2.29,3.19,2.56765018598121,2.25,2.9
293,2.56018081970287,2.14,3,2.51492289673747,2.2,2.84
294,2.49779013387328,2.1,2.93,2.50151809683094,2.2,2.82
295,2.52608450179206,2.13,2.95,2.50649085302153,2.2,2.82
296,2.56273892814655,2.17,2.98,2.50210178309178,2.2,2.82
297,2.53350518708671,2.15,2.94,2.48005182763161,2.17,2.8
298,2.4820290075803,2.11,2.87,2.46073315981826,2.14,2.8
299,2.45674858282253,2.1,2.84,2.45674858282253,2.1,2.84
