"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
38,1.37996876026118,1.19,1.58,1.60321550638301,1.44,1.78
39,1.78811370414834,1.57,2.01,1.82127074814362,1.65,2
40,1.97025619906909,1.75,2.2,1.8575322868583,1.69,2.04
41,1.85411648916158,1.65,2.06,1.73955646506564,1.58,1.91
42,1.77007266054444,1.59,1.96,1.60429213564136,1.46,1.76
43,1.47008259155708,1.31,1.64,1.37811749962931,1.25,1.51
44,1.22708714061803,1.09,1.37,1.23921032649579,1.12,1.36
45,1.22193233261625,1.09,1.36,1.26253231205598,1.15,1.38
46,1.3314722308706,1.19,1.48,1.33574309096007,1.22,1.46
47,1.32201009896137,1.19,1.46,1.34648811999103,1.23,1.47
48,1.3939919583719,1.26,1.54,1.394388342909,1.28,1.52
49,1.57504828934556,1.43,1.72,1.39834358900682,1.28,1.52
50,1.11370870825411,1,1.23,1.02642618283718,0.93,1.13
51,0.822456644950191,0.73,0.92,0.827684834509505,0.74,0.91
52,0.913211886306091,0.81,1.02,0.843314517124934,0.76,0.93
53,0.582891300500705,0.5,0.67,0.678218705929322,0.6,0.76
54,0.955250528388221,0.85,1.07,0.898451741146339,0.81,0.99
55,0.74947595915932,0.65,0.85,0.780062821849757,0.7,0.87
56,0.822833289542185,0.72,0.93,0.846624573054801,0.76,0.94
57,0.941093365307093,0.83,1.06,0.896646686222274,0.8,1
58,0.850707604941909,0.74,0.96,0.814055722067011,0.72,0.91
59,0.759466076820199,0.66,0.87,0.747372595778702,0.66,0.84
60,0.783046366369685,0.68,0.89,0.728039912067405,0.64,0.82
61,0.602882206041114,0.51,0.7,0.630840410220628,0.55,0.72
62,0.618594743975454,0.52,0.72,0.683011647367262,0.6,0.78
63,0.867855242924699,0.75,1,0.791202232476461,0.69,0.9
64,0.781542252781276,0.67,0.91,0.677650687085708,0.59,0.78
65,0.466322652674683,0.38,0.56,0.527046790262523,0.45,0.61
66,0.431192116226907,0.34,0.53,0.617431514240778,0.53,0.71
67,0.831169707388011,0.7,0.97,0.870880349928064,0.76,0.99
68,0.95150980794429,0.8,1.11,0.92182340991728,0.8,1.05
69,1.03444745788349,0.88,1.2,0.89224995518561,0.77,1.02
70,0.720960168009097,0.59,0.86,0.741761403036861,0.63,0.86
71,0.710187366705039,0.58,0.85,0.767747165502906,0.66,0.89
72,0.838761743879622,0.7,0.99,0.833652972058214,0.72,0.96
73,0.879825345494879,0.73,1.04,0.831741924309145,0.71,0.96
74,0.781621875378436,0.64,0.94,0.787489574072875,0.67,0.91
75,0.835580741249508,0.69,1,0.796544426250894,0.68,0.92
76,0.763860162459174,0.62,0.92,0.763165522739152,0.65,0.89
77,0.844313036411738,0.69,1.01,0.765968072095812,0.65,0.89
78,0.653814637450766,0.52,0.8,0.700106425603159,0.58,0.83
79,0.611170740571397,0.48,0.76,0.743369991903113,0.62,0.87
80,0.753810792423008,0.6,0.92,0.857427104825939,0.72,1
81,0.861273965430127,0.69,1.05,0.94336365084552,0.8,1.1
82,1.16615123794181,0.97,1.38,1.00817371246436,0.86,1.17
83,0.915782796823955,0.74,1.11,0.899032105821362,0.76,1.05
84,0.891134938533595,0.72,1.08,0.890684400446961,0.75,1.04
85,0.801969513434013,0.64,0.98,0.893836314984164,0.75,1.05
86,1.03756419515187,0.85,1.24,0.963581465806113,0.82,1.12
87,0.790363520826903,0.62,0.98,0.914906048788136,0.77,1.07
88,1.02418955609858,0.83,1.23,1.00358672352278,0.85,1.17
89,1.03033208004489,0.84,1.24,0.992992669726763,0.84,1.16
90,1.04402332095937,0.85,1.26,0.971470178048548,0.82,1.13
91,1.10233248382117,0.9,1.32,0.926604417562832,0.78,1.08
92,0.847715059499926,0.67,1.04,0.813100983613484,0.68,0.96
93,0.713305074312682,0.55,0.89,0.793462782982819,0.66,0.94
94,0.896219237249848,0.71,1.09,0.851222460280944,0.71,1
95,1.012933590309,0.81,1.23,0.824966798248622,0.68,0.98
96,0.816813722622772,0.64,1.02,0.711747790647612,0.58,0.86
97,0.590242948869241,0.44,0.76,0.652592402523939,0.52,0.8
98,0.752149918986084,0.58,0.94,0.694860673819175,0.55,0.86
99,0.667535031496704,0.5,0.86,0.667535031496704,0.5,0.86
