"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
106,0.474726023206428,0.33,0.63,0.493321848852634,0.38,0.62
107,0.54549131504747,0.39,0.72,0.507439432111466,0.39,0.64
108,0.526723286989037,0.38,0.7,0.489683254979653,0.37,0.62
109,0.520595544176731,0.37,0.69,0.473056174949929,0.36,0.6
110,0.465815275906229,0.32,0.63,0.451354152591892,0.34,0.58
111,0.492736071021591,0.34,0.66,0.447454973842281,0.33,0.57
112,0.397840633866786,0.26,0.56,0.428011682537187,0.32,0.55
113,0.439523573120146,0.3,0.6,0.446674387533122,0.33,0.57
114,0.514891685530215,0.36,0.69,0.453929818290844,0.34,0.58
115,0.40537532618896,0.26,0.57,0.428358481610271,0.31,0.56
116,0.331884055607772,0.2,0.48,0.442805645547005,0.32,0.58
117,0.374566289833001,0.24,0.54,0.497195937143094,0.37,0.64
118,0.56508664064291,0.4,0.76,0.557326576183236,0.42,0.71
119,0.644335144006359,0.46,0.85,0.557632702585788,0.42,0.71
120,0.617541750714994,0.43,0.83,0.52398023822387,0.39,0.67
121,0.529948756813523,0.35,0.73,0.489513539791676,0.36,0.64
122,0.469567138019638,0.3,0.66,0.477374833521132,0.35,0.62
123,0.508019547058608,0.33,0.71,0.484088150513703,0.35,0.63
124,0.488932746381211,0.32,0.69,0.478739648665672,0.35,0.63
125,0.533539662589291,0.35,0.74,0.478706003572323,0.34,0.63
126,0.49017800495548,0.31,0.7,0.462477016804664,0.33,0.61
127,0.49013243332037,0.31,0.7,0.456459682536854,0.32,0.61
128,0.52373025464735,0.34,0.74,0.448604567474571,0.31,0.6
129,0.435939540546226,0.26,0.64,0.427136805433443,0.29,0.58
130,0.40201201508581,0.24,0.6,0.428116137599329,0.29,0.58
131,0.411139944499974,0.24,0.61,0.440370010567973,0.3,0.6
132,0.453952506793322,0.28,0.66,0.453642329421403,0.31,0.61
133,0.427919360321066,0.25,0.64,0.457563962203699,0.31,0.62
134,0.411210508408152,0.24,0.62,0.47064240324203,0.32,0.64
135,0.469653810683367,0.28,0.69,0.492435541051802,0.34,0.66
136,0.588451163114113,0.38,0.83,0.503181413396742,0.35,0.68
137,0.552485646063655,0.34,0.8,0.482487343051922,0.33,0.66
138,0.489942652384831,0.29,0.73,0.467179470477147,0.32,0.64
139,0.591607857010278,0.37,0.85,0.464977341677397,0.31,0.64
140,0.528075603575584,0.32,0.78,0.436220049054192,0.29,0.61
141,0.517885709768894,0.3,0.77,0.417504737434122,0.27,0.59
142,0.472126987885224,0.27,0.72,0.397549057520112,0.25,0.57
143,0.393880847677315,0.2,0.63,0.384340605962633,0.24,0.56
144,0.374947902946978,0.19,0.6,0.386107376063324,0.24,0.56
145,0.406378030644596,0.21,0.64,0.392589322396873,0.24,0.57
146,0.346318837611454,0.17,0.57,0.393715239039529,0.24,0.57
147,0.39011156032926,0.2,0.63,0.40811015682884,0.25,0.59
148,0.384320517222888,0.19,0.62,0.416352998950975,0.26,0.6
149,0.382499686280049,0.19,0.62,0.427536113174697,0.26,0.62
150,0.334553665767185,0.15,0.57,0.441334178268186,0.27,0.64
151,0.346153721454957,0.16,0.58,0.467202441174737,0.29,0.67
152,0.45913459178329,0.24,0.73,0.495819305749607,0.31,0.71
153,0.510694771119416,0.28,0.8,0.50772436334534,0.32,0.72
154,0.508732947497438,0.27,0.8,0.511668028027512,0.32,0.73
155,0.510001710029907,0.27,0.81,0.516662334119746,0.32,0.74
156,0.513922956824707,0.27,0.82,0.522257150621809,0.33,0.75
157,0.519993576627212,0.27,0.83,0.528073528876786,0.33,0.76
158,0.586646176087181,0.32,0.91,0.533787063355011,0.33,0.77
159,0.589708941843356,0.32,0.92,0.529539339683138,0.32,0.77
160,0.532449558409192,0.27,0.86,0.524465865522346,0.32,0.77
161,0.481023429676122,0.23,0.8,0.527618481703348,0.32,0.78
162,0.503398358579155,0.24,0.83,0.538778632610279,0.32,0.79
163,0.525470874086925,0.26,0.86,0.548359283955053,0.33,0.81
164,0.478806488650294,0.22,0.81,0.556155974914523,0.33,0.82
165,0.509133199682441,0.24,0.85,0.571440553993105,0.34,0.84
166,0.60816004470104,0.31,0.97,0.584642056124683,0.35,0.86
167,0.559093937841176,0.27,0.92,0.586040693358272,0.35,0.86
168,0.51474877838358,0.23,0.87,0.594229094609205,0.35,0.88
169,0.552065345968483,0.26,0.92,0.609066222555333,0.36,0.9
170,0.510826246409915,0.23,0.87,0.621006032738091,0.37,0.91
171,0.631167408419036,0.32,1.02,0.639335282253278,0.39,0.94
172,0.586658502253039,0.28,0.97,0.645049927487283,0.39,0.95
173,0.545895986145682,0.24,0.93,0.656744969587257,0.39,0.97
174,0.593433269180431,0.28,0.99,0.67436711219001,0.41,0.99
175,0.638868735398972,0.31,1.05,0.688439220689053,0.42,1.01
176,0.682911824889792,0.34,1.11,0.698758316157734,0.42,1.02
177,0.725653982774672,0.37,1.17,0.70511463741767,0.43,1.03
178,0.679722943927577,0.33,1.12,0.707345273763531,0.43,1.04
179,0.727335806671942,0.36,1.18,0.71475024770653,0.43,1.05
180,0.86110952208363,0.46,1.35,0.717835412228206,0.43,1.06
181,0.806945563881528,0.41,1.29,0.707231851999603,0.42,1.05
182,0.755257167438709,0.37,1.23,0.701536060014762,0.41,1.05
183,0.70610084297498,0.33,1.18,0.70061840544464,0.41,1.05
184,0.659812200059499,0.29,1.12,0.704431031824512,0.41,1.06
185,0.616857211921059,0.26,1.07,0.712972238574857,0.41,1.07
186,0.577647053052523,0.23,1.03,0.72625677311067,0.42,1.09
187,0.648756413306437,0.28,1.11,0.744298057464734,0.44,1.11
188,0.815230736085474,0.41,1.32,0.757702796522818,0.45,1.13
189,0.770015312882525,0.37,1.27,0.756844772359053,0.44,1.13
190,0.831897024110892,0.41,1.35,0.760158668652966,0.44,1.14
191,0.786726085917148,0.37,1.3,0.758197271507255,0.44,1.14
192,0.743766172352297,0.34,1.26,0.760181747030399,0.44,1.14
193,0.813240206928428,0.39,1.34,0.766067171756665,0.44,1.15
194,0.769108643250942,0.35,1.29,0.766565495954724,0.44,1.16
195,0.72745597660594,0.32,1.25,0.770889898296464,0.44,1.17
196,0.803389755473239,0.37,1.34,0.779009895165663,0.44,1.18
197,0.874674312134148,0.43,1.43,0.781644512185285,0.44,1.19
198,0.829519334712274,0.39,1.38,0.778751559529116,0.44,1.19
199,0.786621617613871,0.35,1.33,0.779441785497182,0.43,1.2
200,0.745915388075398,0.32,1.29,0.783663303736731,0.43,1.2
201,0.829016218379405,0.38,1.39,0.79140643460107,0.44,1.22
202,0.787544206462392,0.35,1.34,0.793516662855742,0.43,1.23
203,0.748812279752981,0.32,1.3,0.799055648478326,0.43,1.24
204,0.712630803458218,0.29,1.26,0.807970230655353,0.44,1.26
205,0.679045072755578,0.27,1.22,0.82024408416306,0.44,1.28
206,0.648183478874495,0.24,1.18,0.835874336834201,0.45,1.3
207,0.620118897540474,0.22,1.15,0.854856983428959,0.46,1.33
208,0.72964475001377,0.3,1.29,0.87718352217459,0.48,1.36
209,0.70173795689765,0.28,1.26,0.893679950505472,0.48,1.39
210,0.676260323860062,0.26,1.23,0.913240957099717,0.49,1.42
211,0.652764205256397,0.24,1.2,0.935828294478965,0.51,1.45
212,0.631147460412752,0.22,1.18,0.961448394330867,0.52,1.49
213,0.611446932707691,0.21,1.16,0.990119740395823,0.54,1.53
214,0.593642783767862,0.19,1.14,1.02185517714097,0.56,1.57
215,0.577650194523853,0.18,1.12,1.05666374550352,0.59,1.62
216,0.563497165710604,0.17,1.11,1.09455528704258,0.61,1.67
217,0.551179857041944,0.16,1.1,1.13552384439927,0.64,1.72
218,0.697927213182799,0.26,1.29,1.17954727283847,0.67,1.78
219,0.684563489721728,0.24,1.28,1.21740599429528,0.7,1.83
220,0.672448312067142,0.23,1.27,1.25792875978159,0.73,1.88
221,0.661049067435436,0.22,1.26,1.30110959220523,0.76,1.94
222,0.650394942089578,0.21,1.26,1.34700391734164,0.79,2
223,0.640328688886688,0.2,1.25,1.39566509114005,0.83,2.06
224,0.630919809402027,0.19,1.24,1.44716758541494,0.87,2.12
225,0.622324204098242,0.18,1.24,1.50157845628616,0.91,2.19
226,0.792834808072464,0.29,1.47,1.55894268343551,0.96,2.26
227,0.782259395220878,0.28,1.46,1.60997407539544,1,2.32
228,0.772095262314197,0.27,1.46,1.6636461929932,1.04,2.38
229,0.943182952665821,0.38,1.69,1.7200250967672,1.09,2.45
230,0.928949438108543,0.36,1.68,1.76984279848166,1.13,2.5
231,0.913983362949479,0.35,1.67,1.82232480100532,1.18,2.56
232,0.897678377372043,0.33,1.65,1.87766347146651,1.22,2.63
233,1.07016403676452,0.45,1.88,1.9361395270373,1.28,2.69
234,1.23338231155547,0.56,2.09,1.98855745728579,1.32,2.75
235,1.38860787175387,0.67,2.29,2.03482149756442,1.36,2.8
236,1.35156630313518,0.64,2.25,2.07493099700367,1.4,2.84
237,1.30997618393766,0.6,2.21,2.1186546743437,1.44,2.89
238,1.4525164038302,0.71,2.38,2.16656892386514,1.49,2.94
239,1.76268009640299,0.95,2.77,2.20970517014475,1.53,2.98
240,1.68978834949848,0.89,2.68,2.23874160474005,1.55,3.01
241,1.61169104204363,0.83,2.58,2.27321622798171,1.59,3.05
242,1.52869919660591,0.76,2.48,2.31390278267217,1.63,3.09
243,1.97232774387786,1.12,3,2.36171543653257,1.67,3.13
244,1.86064683035819,1.03,2.86,2.38846954814938,1.7,3.16
245,2.24739380969217,1.35,3.32,2.42341704097609,1.74,3.19
246,2.10474604946906,1.24,3.14,2.43825667472136,1.75,3.21
247,2.11989281692819,1.25,3.15,2.46275278970478,1.77,3.23
248,1.96227232944208,1.13,2.95,2.48834113600247,1.8,3.26
249,2.11428710958219,1.27,3.11,2.52598197225527,1.83,3.3
250,2.23696572249578,1.38,3.24,2.55757536022228,1.86,3.33
251,2.19315942384736,1.36,3.17,2.58410201816946,1.89,3.36
252,2.28002489232516,1.44,3.26,2.61634064416688,1.91,3.4
253,2.34337705544327,1.5,3.32,2.64582850036152,1.93,3.44
254,2.38509354019197,1.55,3.35,2.67389588509131,1.95,3.48
255,2.65079382012098,1.79,3.64,2.70202080920242,1.97,3.52
256,2.86173183042431,1.98,3.86,2.71234304173538,1.96,3.55
257,2.68323341844886,1.84,3.64,2.70668319004322,1.94,3.57
258,2.61092159924205,1.79,3.54,2.71621285819144,1.92,3.61
259,2.73405856807711,1.91,3.66,2.73405856807711,1.91,3.66
