"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
106,0.474726023206428,0.33,0.63,0.493321848722808,0.38,0.62
107,0.54549131504747,0.39,0.72,0.507439431907433,0.39,0.64
108,0.526723286989037,0.38,0.7,0.489683254661465,0.37,0.62
109,0.520595544176731,0.37,0.69,0.473056174458554,0.36,0.6
110,0.465815275906229,0.32,0.63,0.451354151840526,0.34,0.58
111,0.492736071021591,0.34,0.66,0.447454972699376,0.33,0.57
112,0.397840633866786,0.26,0.56,0.428011680814713,0.32,0.55
113,0.439523573120146,0.3,0.6,0.446674384942009,0.33,0.57
114,0.514891685530215,0.36,0.69,0.453929814406524,0.34,0.58
115,0.40537532618896,0.26,0.57,0.428358475879199,0.31,0.56
116,0.331884055607772,0.2,0.48,0.442805637121017,0.32,0.58
117,0.374566289833001,0.24,0.54,0.497195924742843,0.37,0.64
118,0.56508664064291,0.4,0.76,0.557326557912909,0.42,0.71
119,0.644335144006359,0.46,0.85,0.557632675941307,0.42,0.71
120,0.617541750714994,0.43,0.83,0.523980200234104,0.39,0.67
121,0.529948756813523,0.35,0.73,0.489513486578808,0.36,0.64
122,0.469567138019638,0.3,0.66,0.477374759479662,0.35,0.62
123,0.508019547058608,0.33,0.71,0.484088047677135,0.35,0.63
124,0.488932746381211,0.32,0.69,0.478739506440409,0.35,0.63
125,0.533539662589291,0.35,0.74,0.478705807884631,0.34,0.63
126,0.49017800495548,0.31,0.7,0.462476749947911,0.33,0.61
127,0.49013243332037,0.31,0.7,0.456459320914154,0.32,0.61
128,0.52373025464735,0.34,0.74,0.448604080307657,0.31,0.6
129,0.435939540546226,0.26,0.64,0.427136156200149,0.29,0.58
130,0.40201201508581,0.24,0.6,0.428115274621204,0.29,0.58
131,0.411139944499974,0.24,0.61,0.440368863895009,0.3,0.6
132,0.453952506793322,0.28,0.66,0.453640807620073,0.31,0.61
133,0.427919360321066,0.25,0.64,0.457561952281342,0.31,0.62
134,0.411210508408152,0.24,0.62,0.470639760956505,0.32,0.64
135,0.469653810683367,0.28,0.69,0.492432078196838,0.34,0.66
136,0.588451163114113,0.38,0.83,0.503176895502917,0.35,0.68
137,0.552485646063655,0.34,0.8,0.482481527253167,0.33,0.66
138,0.489942652384831,0.29,0.73,0.467172063841328,0.32,0.64
139,0.591607857010278,0.37,0.85,0.464967956767636,0.31,0.64
140,0.528075603575584,0.32,0.78,0.436208309251391,0.29,0.61
141,0.517885709768894,0.3,0.77,0.417490154014911,0.27,0.59
142,0.472126987885224,0.27,0.72,0.397531079675484,0.25,0.57
143,0.393880847677315,0.2,0.63,0.384318530676506,0.24,0.56
144,0.374947902946978,0.19,0.6,0.386080241596161,0.24,0.56
145,0.406378030644596,0.21,0.64,0.392555934837514,0.24,0.57
146,0.346318837611454,0.17,0.57,0.393674232982271,0.24,0.57
147,0.39011156032926,0.2,0.63,0.408059813665801,0.25,0.59
148,0.384320517222888,0.19,0.62,0.416291300723535,0.26,0.6
149,0.382499686280049,0.19,0.62,0.427460723341942,0.26,0.62
150,0.334553665767185,0.15,0.57,0.441242326463328,0.27,0.64
151,0.346153721454957,0.16,0.58,0.467090748232417,0.29,0.67
152,0.45913459178329,0.24,0.73,0.495683670959067,0.31,0.71
153,0.510694771119416,0.28,0.8,0.507560303185877,0.32,0.72
154,0.508732947497438,0.27,0.8,0.511471060907492,0.32,0.73
155,0.510001710029907,0.27,0.81,0.516427451944174,0.32,0.74
156,0.513922956824707,0.27,0.82,0.521978636770283,0.33,0.75
157,0.519993576627212,0.27,0.83,0.527744892973081,0.33,0.76
158,0.586646176087181,0.32,0.91,0.533400970765159,0.33,0.77
159,0.589708941843356,0.32,0.92,0.529088526346007,0.32,0.77
160,0.532449558409192,0.27,0.86,0.523942517931637,0.32,0.77
161,0.481023429676122,0.23,0.8,0.527012702418686,0.32,0.78
162,0.503398358579155,0.24,0.83,0.53807842893393,0.32,0.79
163,0.525470874086925,0.26,0.86,0.547551231126619,0.33,0.81
164,0.478806488650294,0.22,0.81,0.555225489518867,0.33,0.82
165,0.509133199682441,0.24,0.85,0.570370570122513,0.34,0.84
166,0.60816004470104,0.31,0.97,0.583413654454396,0.35,0.86
167,0.559093937841176,0.27,0.92,0.584635841511207,0.35,0.86
168,0.51474877838358,0.23,0.87,0.592626635843522,0.35,0.87
169,0.552065345968483,0.26,0.92,0.607241376238324,0.36,0.89
170,0.510826246409915,0.23,0.87,0.618931987200381,0.37,0.91
171,0.631167408419036,0.32,1.02,0.63698157803055,0.38,0.94
172,0.586658502253039,0.28,0.97,0.642386549358275,0.38,0.95
173,0.545895986145682,0.24,0.93,0.653738105517987,0.39,0.96
174,0.593433269180431,0.28,0.99,0.670977790617122,0.4,0.98
175,0.638868735398972,0.31,1.05,0.684625474863564,0.41,1
176,0.682911824889792,0.34,1.11,0.694476707945377,0.42,1.02
177,0.725653982774672,0.37,1.17,0.700320885073116,0.42,1.03
178,0.679722943927577,0.33,1.12,0.701994783286166,0.42,1.03
179,0.727335806671942,0.36,1.18,0.708790879573922,0.43,1.04
180,0.86110952208363,0.46,1.35,0.711213917516856,0.42,1.05
181,0.806945563881528,0.41,1.29,0.699909450203363,0.41,1.04
182,0.755257167438709,0.37,1.23,0.693458681410524,0.4,1.04
183,0.70610084297498,0.33,1.18,0.69172192906007,0.4,1.04
184,0.659812200059499,0.29,1.12,0.694640253493655,0.4,1.04
185,0.616857211921059,0.26,1.07,0.702200140112406,0.4,1.06
186,0.577647053052523,0.23,1.03,0.71440419288119,0.41,1.07
187,0.648756413306437,0.28,1.11,0.731253728064669,0.43,1.09
188,0.815230736085474,0.41,1.32,0.743353402976427,0.44,1.11
189,0.770015312882525,0.37,1.27,0.741099959099472,0.43,1.11
190,0.831897024110892,0.41,1.35,0.742909990603193,0.43,1.11
191,0.786726085917148,0.37,1.3,0.739350362831376,0.42,1.11
192,0.743766172352297,0.34,1.26,0.739617808411381,0.42,1.12
193,0.813240206928428,0.39,1.34,0.743650371041311,0.42,1.13
194,0.769108643250942,0.35,1.29,0.742176539407629,0.42,1.13
195,0.72745597660594,0.32,1.25,0.744378393225125,0.42,1.13
196,0.803389755473239,0.37,1.34,0.750205748574745,0.42,1.14
197,0.874674312134148,0.43,1.43,0.750402333697839,0.42,1.15
198,0.829519334712274,0.39,1.38,0.744953259906496,0.41,1.15
199,0.786621617613871,0.35,1.33,0.742917623399972,0.4,1.15
200,0.745915388075398,0.32,1.29,0.744220057966162,0.4,1.16
201,0.829016218379405,0.38,1.39,0.748825676780785,0.4,1.17
202,0.787544206462392,0.35,1.34,0.747646754910606,0.4,1.17
203,0.748812279752981,0.32,1.3,0.749671366250589,0.4,1.18
204,0.712630803458218,0.29,1.26,0.754821318612027,0.4,1.19
205,0.679045072755578,0.27,1.22,0.763053789592722,0.4,1.21
206,0.648183478874495,0.24,1.18,0.774339294243422,0.4,1.23
207,0.620118897540474,0.22,1.15,0.788648194706061,0.41,1.25
208,0.72964475001377,0.3,1.29,0.805947784676377,0.42,1.28
209,0.70173795689765,0.28,1.26,0.817170294289917,0.42,1.3
210,0.676260323860062,0.26,1.23,0.831115531226419,0.43,1.32
211,0.652764205256397,0.24,1.2,0.847723443983463,0.44,1.35
212,0.631147460412752,0.22,1.18,0.866976146712037,0.45,1.38
213,0.611446932707691,0.21,1.16,0.888867924043907,0.46,1.41
214,0.593642783767862,0.19,1.14,0.913389230536968,0.47,1.45
215,0.577650194523853,0.18,1.12,0.940528449251226,0.49,1.49
216,0.563497165710604,0.17,1.11,0.970276063880152,0.51,1.54
217,0.551179857041944,0.16,1.1,1.00260987299409,0.53,1.58
218,0.697927213182799,0.26,1.29,1.03749478545904,0.55,1.63
219,0.684563489721728,0.24,1.28,1.06587224844307,0.56,1.68
220,0.672448312067142,0.23,1.27,1.09644495950327,0.58,1.72
221,0.661049067435436,0.22,1.26,1.12919277347784,0.6,1.77
222,0.650394942089578,0.21,1.26,1.16415052275095,0.62,1.82
223,0.640328688886688,0.2,1.25,1.20135204812747,0.65,1.88
224,0.630919809402027,0.19,1.24,1.24085036395797,0.67,1.93
225,0.622324204098242,0.18,1.24,1.28269275151607,0.7,1.99
226,0.792834808072464,0.29,1.47,1.32690815871936,0.73,2.05
227,0.782259395220878,0.28,1.46,1.36441480694091,0.75,2.11
228,0.772095262314197,0.27,1.46,1.4040189241029,0.77,2.17
229,0.943182952665821,0.38,1.69,1.44576694118835,0.8,2.23
230,0.928949438108543,0.36,1.68,1.4806073888662,0.82,2.28
231,0.913983362949479,0.35,1.67,1.51756216913749,0.84,2.34
232,0.897678377372043,0.33,1.65,1.55678292602176,0.87,2.4
233,1.07016403676452,0.45,1.88,1.59849608820661,0.89,2.46
234,1.23338231155547,0.56,2.09,1.63374490392376,0.91,2.52
235,1.38860787175387,0.67,2.29,1.66250153840876,0.92,2.57
236,1.35156630313518,0.64,2.25,1.68486138038671,0.93,2.61
237,1.30997618393766,0.6,2.21,1.71021798958195,0.93,2.66
238,1.4525164038302,0.71,2.38,1.73902583508393,0.94,2.71
239,1.76268009640299,0.95,2.77,1.76268009640299,0.95,2.77
