"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
98,0.436602771842759,0.32,0.57,0.491720846023925,0.39,0.61
99,0.532275597080921,0.4,0.68,0.534511066163778,0.42,0.65
100,0.542110978022574,0.4,0.7,0.539646717276864,0.43,0.66
101,0.572517974870436,0.43,0.73,0.54157924473076,0.43,0.67
102,0.489635581385059,0.35,0.64,0.525137278341865,0.41,0.65
103,0.605990430056727,0.45,0.78,0.551036201764131,0.43,0.68
104,0.540771866443813,0.39,0.71,0.520740006771744,0.41,0.65
105,0.540026795874675,0.39,0.71,0.512370854917735,0.4,0.64
106,0.564273781471564,0.41,0.74,0.499831241808873,0.39,0.63
107,0.51647504680877,0.37,0.68,0.466876445935371,0.36,0.59
108,0.454452123980227,0.31,0.61,0.443205833510785,0.33,0.57
109,0.418815684468053,0.28,0.57,0.440793879578741,0.33,0.56
110,0.4386862645147,0.3,0.6,0.456141750486234,0.34,0.58
111,0.419015188833754,0.28,0.58,0.469057569105364,0.35,0.6
112,0.391111164517718,0.26,0.55,0.498617534602562,0.38,0.63
113,0.479027478988243,0.33,0.65,0.556832846635867,0.43,0.7
114,0.547209780168579,0.38,0.73,0.59979286750779,0.46,0.75
115,0.624345343791064,0.45,0.82,0.629371767030591,0.49,0.78
116,0.666282631009582,0.48,0.87,0.635558134875673,0.49,0.79
117,0.591904664108375,0.41,0.79,0.625308046053688,0.48,0.78
118,0.659885154628473,0.47,0.87,0.64373590570514,0.5,0.8
119,0.69224357264372,0.5,0.91,0.640454490347527,0.49,0.8
120,0.769925263475459,0.56,1,0.622293669182447,0.48,0.78
121,0.662148139505795,0.47,0.89,0.565882734399373,0.42,0.72
122,0.561089336588716,0.38,0.77,0.531912930103658,0.39,0.69
123,0.568945817280094,0.38,0.78,0.52436632274295,0.39,0.68
124,0.579072514943906,0.39,0.79,0.511031544522794,0.37,0.66
125,0.511500990713563,0.33,0.72,0.48914846147083,0.35,0.64
126,0.519495077049604,0.34,0.73,0.48459242629234,0.35,0.64
127,0.529874391262203,0.35,0.74,0.475550758210246,0.34,0.63
128,0.569925953684003,0.38,0.79,0.45975756660069,0.33,0.61
129,0.463289620955205,0.29,0.67,0.425051233674787,0.3,0.57
130,0.473282770810927,0.3,0.68,0.415883834500358,0.29,0.56
131,0.425695143801835,0.26,0.63,0.400585082961564,0.27,0.55
132,0.361729882328325,0.2,0.55,0.39625850334563,0.27,0.54
133,0.409760053405704,0.24,0.61,0.411137544821533,0.28,0.56
134,0.388370662773483,0.22,0.59,0.415581736642623,0.28,0.57
135,0.407773405605171,0.24,0.61,0.428161069476782,0.29,0.59
136,0.361297058313646,0.2,0.56,0.438583113170879,0.3,0.6
137,0.49496009340139,0.31,0.72,0.46591674980841,0.32,0.63
138,0.438377383699108,0.26,0.66,0.461428290489689,0.31,0.63
139,0.358436466114287,0.19,0.56,0.472244431058908,0.32,0.65
140,0.333191594460942,0.17,0.53,0.507778118745461,0.35,0.69
141,0.537360426636985,0.33,0.78,0.559521853947684,0.39,0.75
142,0.525121606900991,0.32,0.77,0.569992320743182,0.4,0.76
143,0.634096851912346,0.4,0.91,0.586098162979261,0.41,0.78
144,0.57376343071496,0.35,0.84,0.577812334510637,0.4,0.78
145,0.648847711305699,0.41,0.93,0.582788673612468,0.4,0.79
146,0.674673436733911,0.42,0.97,0.570933422179426,0.39,0.77
147,0.657674923959874,0.41,0.95,0.550956358716409,0.37,0.75
148,0.646225913175679,0.39,0.94,0.531234373295705,0.35,0.73
149,0.593685117239578,0.35,0.89,0.510545041816,0.33,0.71
150,0.551250447295813,0.31,0.84,0.49722367846208,0.32,0.7
151,0.51764087075176,0.28,0.8,0.49019223302636,0.31,0.69
152,0.491767167562938,0.26,0.77,0.488662922879409,0.31,0.69
153,0.472470512476912,0.25,0.75,0.492040924562842,0.31,0.7
154,0.458999671929727,0.24,0.73,0.499902726917432,0.32,0.71
155,0.551330350114905,0.31,0.84,0.511900980780032,0.33,0.72
156,0.532728429106481,0.29,0.83,0.50844368489601,0.32,0.72
157,0.466265165324551,0.24,0.75,0.508056953865255,0.32,0.73
158,0.46485777678908,0.23,0.75,0.519799427153426,0.33,0.74
159,0.521162742500823,0.28,0.82,0.533857856234082,0.34,0.76
160,0.518182944565873,0.27,0.82,0.54033195595536,0.34,0.77
161,0.683876113767425,0.4,1.02,0.548354360611739,0.35,0.78
162,0.722875817264963,0.43,1.08,0.528976265065897,0.33,0.76
163,0.645737215298782,0.36,0.99,0.501226932505162,0.3,0.73
164,0.576249556416654,0.3,0.91,0.482852967335597,0.29,0.72
165,0.514192143383136,0.25,0.84,0.473006263035519,0.27,0.71
166,0.459513216874736,0.21,0.78,0.471140731865887,0.27,0.71
167,0.480407883722225,0.22,0.8,0.476928284842036,0.27,0.72
168,0.501036919180488,0.24,0.83,0.480777187828844,0.28,0.73
169,0.453869889635326,0.2,0.77,0.482433162865057,0.27,0.73
170,0.412767199408417,0.17,0.72,0.490951123767739,0.28,0.74
171,0.377202126662663,0.15,0.68,0.506182325900562,0.29,0.77
172,0.346545853568478,0.12,0.64,0.528114070037505,0.3,0.79
173,0.320338610887943,0.11,0.61,0.556866475289473,0.33,0.83
174,0.376762875867031,0.14,0.68,0.592645393778587,0.35,0.87
175,0.5747463305449,0.29,0.94,0.626296685323285,0.38,0.92
176,0.538023358841084,0.25,0.9,0.638263412887668,0.39,0.93
177,0.58236972658151,0.28,0.96,0.656126059344783,0.4,0.96
178,0.626013890724843,0.31,1.02,0.670235816979328,0.41,0.98
179,0.588076739105455,0.27,0.98,0.680357292583643,0.41,0.99
180,0.636843006986439,0.31,1.05,0.695821747384451,0.43,1.01
181,0.84755001827195,0.47,1.31,0.707133353881837,0.43,1.03
182,0.796046865953506,0.42,1.26,0.695288707885573,0.42,1.02
183,0.833650771411383,0.44,1.31,0.688427324738121,0.41,1.01
184,0.955788042294522,0.53,1.46,0.67708864456282,0.4,1
185,0.893014952751938,0.48,1.4,0.652379385580385,0.38,0.98
186,0.831859277585528,0.43,1.33,0.632674022902806,0.36,0.96
187,0.772720659796062,0.38,1.26,0.617750883821546,0.34,0.95
188,0.716786701228172,0.33,1.19,0.607462710735749,0.33,0.94
189,0.66459228737676,0.29,1.13,0.60166225430755,0.32,0.94
190,0.616693467052078,0.26,1.07,0.600235378071905,0.32,0.94
191,0.573452809355352,0.23,1.02,0.603079574716276,0.32,0.94
192,0.535152816082887,0.2,0.97,0.610097101569462,0.32,0.96
193,0.50139637308144,0.18,0.93,0.621176142507872,0.33,0.97
194,0.58117063226821,0.24,1.03,0.636240560385012,0.34,0.99
195,0.655326412590196,0.29,1.12,0.646032747092187,0.35,1.01
196,0.6219926768376,0.26,1.09,0.650275777516598,0.35,1.02
197,0.591832662170847,0.24,1.05,0.657848388415776,0.35,1.03
198,0.674807019392017,0.3,1.16,0.668623765646996,0.35,1.05
199,0.64454221331451,0.27,1.13,0.673448970998041,0.35,1.06
200,0.61647473314663,0.25,1.1,0.681235175286668,0.35,1.08
201,0.590381073909242,0.23,1.07,0.691917288451614,0.36,1.1
202,0.566255382359676,0.21,1.04,0.705469644272028,0.36,1.12
203,0.544141094137803,0.19,1.02,0.721882355513042,0.37,1.15
204,0.524072430916492,0.17,1,0.741151007934174,0.38,1.18
205,0.506053238959623,0.16,0.98,0.763271421710536,0.4,1.21
206,0.490139611402282,0.15,0.96,0.788236902346136,0.41,1.24
207,0.476165629170328,0.14,0.95,0.816025706200141,0.43,1.28
208,0.464009362308492,0.13,0.93,0.846623174614939,0.45,1.32
209,0.453626623728716,0.12,0.92,0.880015318585376,0.47,1.37
210,0.585789415338316,0.21,1.1,0.916176446683681,0.5,1.42
211,0.710839121549997,0.29,1.27,0.94596198880795,0.52,1.46
212,0.697153053253245,0.27,1.26,0.968884132643648,0.53,1.49
213,0.684018258423687,0.26,1.25,0.993805141358176,0.55,1.53
214,0.670819127842337,0.24,1.25,1.02074804834956,0.57,1.57
215,0.805759585124272,0.33,1.43,1.04980999950521,0.58,1.6
216,0.78840775332519,0.31,1.41,1.07189625058869,0.6,1.64
217,0.770717155388561,0.3,1.4,1.09608461557982,0.61,1.67
218,0.752650586489804,0.28,1.38,1.1224961230322,0.63,1.71
219,0.7344392506815,0.26,1.36,1.15127495896382,0.65,1.75
220,0.716345613819258,0.25,1.34,1.182563660118,0.67,1.79
221,0.698732439957255,0.24,1.33,1.2164978038921,0.69,1.83
222,0.681915902392105,0.22,1.31,1.25319152552778,0.72,1.88
223,0.666145550017762,0.21,1.29,1.29273579456568,0.75,1.93
224,0.651601267114628,0.2,1.28,1.33519879048779,0.78,1.98
225,0.638475280900867,0.19,1.26,1.38062736056636,0.82,2.04
226,0.626966946602983,0.18,1.25,1.42903940528288,0.86,2.1
227,0.616827992403019,0.17,1.24,1.48041615410755,0.9,2.16
228,0.792452290953366,0.28,1.48,1.53475544670739,0.94,2.22
229,0.781125811687781,0.27,1.47,1.58272135756725,0.98,2.28
230,0.952444062509618,0.38,1.7,1.63323103422057,1.03,2.34
231,0.93842293293717,0.37,1.69,1.6769108032588,1.06,2.39
232,0.923957433853156,0.35,1.68,1.72293023613994,1.1,2.44
233,1.09544514802974,0.47,1.91,1.77142712495333,1.14,2.49
234,1.07408627110943,0.45,1.89,1.81318101772037,1.18,2.54
235,1.23921305481325,0.56,2.1,1.85763011368063,1.22,2.58
236,1.39475152103817,0.67,2.31,1.89553893730842,1.26,2.62
237,1.35587318688274,0.64,2.26,1.92698314659369,1.29,2.66
238,1.49972856931509,0.74,2.44,1.96172670146584,1.32,2.69
239,1.44562944399482,0.7,2.38,1.99069853700529,1.35,2.72
240,1.38718165596384,0.66,2.31,2.02386409025577,1.38,2.75
241,1.51291228841478,0.75,2.46,2.06182408988013,1.42,2.79
242,1.44204881263064,0.7,2.37,2.09557428656384,1.45,2.82
243,1.55393424669689,0.79,2.5,2.13508577858509,1.49,2.86
244,1.65330564398644,0.87,2.62,2.17125535108519,1.53,2.89
245,1.74134947097612,0.94,2.72,2.20438746601394,1.57,2.92
246,1.81785121745885,1,2.81,2.23479365016367,1.6,2.94
247,2.04746744683568,1.19,3.07,2.26287522552716,1.63,2.97
248,1.92420717711564,1.09,2.92,2.27942207418899,1.65,2.98
249,1.79890242233625,1,2.76,2.30440003253383,1.68,3
250,2.14972105442445,1.29,3.17,2.33874243710835,1.72,3.02
251,2.14993076014459,1.3,3.16,2.35424384028572,1.74,3.03
252,2.43317681058412,1.54,3.48,2.37091674629767,1.77,3.04
253,2.24391533724277,1.39,3.25,2.37006714581004,1.77,3.03
254,2.3382839093578,1.48,3.34,2.38192736636127,1.79,3.03
255,2.40463595801662,1.54,3.4,2.38823330894691,1.81,3.03
256,2.70364391346333,1.81,3.73,2.39023865763829,1.82,3.02
257,2.69711119928558,1.82,3.7,2.36957904694606,1.8,2.99
258,2.54781892200862,1.7,3.52,2.34710805610692,1.79,2.96
259,2.62729686490285,1.78,3.59,2.33412133006184,1.79,2.93
260,2.33374585219488,1.55,3.23,2.31273070095762,1.77,2.9
261,2.38972664661841,1.61,3.28,2.31408355469798,1.78,2.89
262,2.20958462623988,1.47,3.05,2.31049061938721,1.79,2.88
263,2.24488428640565,1.52,3.07,2.32322469639789,1.81,2.88
264,2.06647585956469,1.38,2.85,2.33429819504656,1.83,2.89
265,2.27979732534062,1.58,3.08,2.36495581554156,1.86,2.91
266,2.17919835273482,1.5,2.95,2.37759404312243,1.88,2.92
267,2.34204123730401,1.65,3.12,2.4030810068851,1.91,2.94
268,2.62813801795458,1.91,3.43,2.41364266493437,1.93,2.94
269,2.61441512682898,1.91,3.4,2.39121009583574,1.91,2.91
270,2.50227727131233,1.82,3.26,2.36708686788048,1.89,2.88
271,2.38166024877576,1.72,3.12,2.35343844836746,1.89,2.86
272,2.25602528534012,1.62,2.96,2.35320174972563,1.89,2.85
273,2.27320659145388,1.65,2.97,2.36972502880066,1.92,2.86
274,2.06046404299539,1.47,2.72,2.38682693940685,1.94,2.87
275,2.00344608170546,1.44,2.64,2.43770831272257,1.99,2.92
276,2.26173547230795,1.68,2.91,2.50710628710603,2.06,2.98
277,2.27242847582306,1.69,2.91,2.55010534167737,2.11,3.02
278,2.44113865359888,1.85,3.09,2.59971841159687,2.16,3.07
279,2.72545882401236,2.12,3.39,2.63058823125611,2.2,3.09
280,2.54653023384136,1.96,3.19,2.61730430644015,2.19,3.07
281,2.47737299672161,1.91,3.1,2.63358276701346,2.21,3.08
282,2.80149316929158,2.21,3.45,2.66609162190863,2.25,3.11
283,2.7736043919847,2.19,3.41,2.64313247029171,2.23,3.08
284,2.80783145642686,2.23,3.43,2.62034794546293,2.22,3.05
285,2.74558431426855,2.19,3.35,2.58474064649013,2.19,3
286,2.60953527531495,2.07,3.19,2.55347336388185,2.17,2.96
287,2.63387465904179,2.11,3.2,2.54432238922737,2.17,2.94
288,2.40666524745539,1.91,2.94,2.52672909418748,2.16,2.92
289,2.51276593692871,2.02,3.04,2.55948299008684,2.19,2.95
290,2.59008488269341,2.1,3.12,2.57505087845687,2.21,2.96
291,2.46631757746486,2,2.97,2.57453445169323,2.22,2.95
292,2.44087914009477,1.98,2.93,2.60841615930296,2.26,2.98
293,2.58133892565065,2.12,3.08,2.66104484374399,2.31,3.03
294,2.38810593496152,1.95,2.86,2.68916691269371,2.34,3.06
295,2.72723125212726,2.27,3.21,2.78834864127132,2.43,3.16
296,2.74645508083853,2.3,3.23,2.81269766688179,2.45,3.19
297,3.01666786516437,2.56,3.51,2.83979258328603,2.47,3.23
298,2.74116245182173,2.31,3.2,2.78164143273508,2.39,3.19
299,2.80291848539129,2.37,3.26,2.80291848539129,2.37,3.26
