"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
47,2.59751011322204,2.38,2.82,2.46616967606294,2.29,2.65
48,2.44028103600913,2.24,2.65,2.27509101730427,2.11,2.45
49,2.56824566729214,2.36,2.78,2.02006959753757,1.86,2.18
50,1.22453446929515,1.09,1.36,1.03704228346644,0.93,1.15
51,0.74393092199148,0.64,0.85,0.683548601934212,0.6,0.77
52,0.609355759955292,0.52,0.71,0.57103142566682,0.5,0.65
53,0.5208273330519,0.44,0.61,0.499953655007435,0.43,0.57
54,0.466256814466711,0.39,0.55,0.461942507352114,0.4,0.53
55,0.423252095927873,0.35,0.5,0.456563761728733,0.39,0.53
56,0.543027782193619,0.46,0.63,0.525542495870645,0.45,0.6
57,0.493857755788264,0.42,0.58,0.493978213804131,0.43,0.57
58,0.501447481065251,0.42,0.59,0.497444378683941,0.43,0.57
59,0.489664879657479,0.41,0.57,0.492729140047526,0.42,0.57
60,0.518989170062027,0.44,0.61,0.501948707305277,0.43,0.58
61,0.45921452699818,0.38,0.54,0.472249122517417,0.4,0.54
62,0.506136405267812,0.42,0.6,0.500141251619198,0.43,0.58
63,0.483765763759147,0.4,0.57,0.492335669727981,0.42,0.57
64,0.508836692077282,0.42,0.6,0.51101704865983,0.44,0.59
65,0.535598059036282,0.45,0.63,0.518077145168353,0.44,0.6
66,0.480617803475257,0.4,0.57,0.49117259684484,0.42,0.57
67,0.513202233602264,0.42,0.61,0.51212609632293,0.44,0.59
68,0.493837794392298,0.41,0.59,0.513623447459337,0.44,0.6
69,0.536440745865316,0.44,0.64,0.548138071602736,0.47,0.63
70,0.59290041562905,0.49,0.7,0.569318624583232,0.49,0.66
71,0.534118783117909,0.44,0.64,0.537186438202581,0.46,0.62
72,0.556120278558318,0.46,0.66,0.544966742706065,0.46,0.63
73,0.548667838721897,0.45,0.66,0.532343247295208,0.45,0.62
74,0.527470527993381,0.43,0.63,0.512890417003874,0.43,0.6
75,0.521407198120786,0.42,0.63,0.496364357786045,0.42,0.58
76,0.451856453801493,0.36,0.55,0.466441428887819,0.39,0.55
77,0.516796158401508,0.42,0.63,0.488618723227857,0.41,0.58
78,0.442986710574685,0.35,0.55,0.456513797735924,0.38,0.54
79,0.476036538190415,0.38,0.58,0.47647219877797,0.39,0.57
80,0.458524114306743,0.36,0.57,0.480314529262593,0.4,0.57
81,0.494851868995273,0.39,0.61,0.509033379134007,0.42,0.6
82,0.531835383375931,0.42,0.65,0.528447728284791,0.44,0.63
83,0.551856330725638,0.44,0.67,0.528057105273261,0.44,0.63
84,0.516008282849652,0.41,0.64,0.505797317449906,0.42,0.6
85,0.488497422129574,0.38,0.61,0.498452543625825,0.41,0.6
86,0.524002691854663,0.41,0.65,0.512017956637721,0.42,0.61
87,0.470170046752272,0.36,0.59,0.503476651900361,0.41,0.6
88,0.535340310439645,0.42,0.66,0.539259271948594,0.44,0.64
89,0.547806980248645,0.43,0.68,0.546383710083087,0.45,0.65
90,0.542517294417193,0.42,0.68,0.548492893081633,0.45,0.66
91,0.583715050233556,0.46,0.72,0.557295142523522,0.46,0.67
92,0.628555850039535,0.49,0.78,0.537580543234153,0.44,0.65
93,0.508454821122212,0.39,0.64,0.463777947860096,0.37,0.57
94,0.424193227968509,0.31,0.55,0.430305306069945,0.34,0.53
95,0.44616012251231,0.33,0.58,0.438720848632644,0.35,0.54
96,0.401891007301113,0.29,0.53,0.436298327971216,0.34,0.54
97,0.448952575573703,0.33,0.58,0.466565136450445,0.37,0.57
98,0.47140133590913,0.35,0.61,0.483515514269328,0.38,0.59
99,0.465635190988213,0.34,0.61,0.496044055395884,0.39,0.61
100,0.541903146273158,0.41,0.69,0.521546123167305,0.41,0.64
101,0.553701425119392,0.41,0.71,0.510791711483854,0.4,0.63
102,0.509566767398738,0.37,0.66,0.485192197474748,0.38,0.6
103,0.489762299886957,0.36,0.64,0.47266867803867,0.37,0.59
104,0.452925177814539,0.32,0.6,0.465225805362008,0.36,0.58
105,0.517034256389712,0.38,0.68,0.47654403067456,0.37,0.6
106,0.483330248654954,0.35,0.64,0.455159036588621,0.35,0.57
107,0.434472779235903,0.3,0.58,0.441927552320558,0.34,0.56
108,0.408851668997542,0.28,0.56,0.449913133497514,0.34,0.57
109,0.469263858660666,0.33,0.63,0.477138595585382,0.36,0.6
110,0.462045975875938,0.32,0.62,0.485288542447601,0.37,0.61
111,0.464052415348038,0.32,0.63,0.501763367080658,0.38,0.63
112,0.548428311163628,0.39,0.73,0.525691840302361,0.4,0.66
113,0.594970455384946,0.43,0.78,0.5174558094697,0.4,0.65
114,0.534733190739001,0.37,0.72,0.482132939992109,0.36,0.62
115,0.457000431375809,0.31,0.63,0.460423719442513,0.34,0.59
116,0.429670407250482,0.28,0.6,0.465762132579877,0.34,0.6
117,0.371428751209291,0.23,0.53,0.486340922843036,0.36,0.63
118,0.49088922124369,0.33,0.67,0.542777140723768,0.41,0.69
119,0.626555005721611,0.45,0.83,0.570550767200527,0.43,0.72
120,0.550081290023248,0.38,0.75,0.549425586846169,0.41,0.7
121,0.499401118553714,0.33,0.69,0.55299815826685,0.41,0.71
122,0.467394086107233,0.3,0.66,0.579086748752755,0.43,0.74
123,0.549413982784877,0.37,0.75,0.628570605316529,0.48,0.79
124,0.690945367001232,0.49,0.92,0.664725517528173,0.51,0.84
125,0.650557917095422,0.45,0.88,0.658166834877909,0.5,0.83
126,0.679039851258919,0.47,0.91,0.664912731242912,0.51,0.84
127,0.706246051334894,0.49,0.95,0.663458882866435,0.5,0.84
128,0.620517701650549,0.42,0.85,0.651709833108572,0.49,0.83
129,0.645242059299594,0.44,0.88,0.666441407739526,0.5,0.85
130,0.838442090359512,0.6,1.1,0.67756618095064,0.51,0.86
131,0.761924798740085,0.53,1.02,0.625721386828397,0.47,0.8
132,0.73629862250104,0.51,0.99,0.5844333779701,0.43,0.76
133,0.689689263167456,0.47,0.94,0.539477332338185,0.39,0.71
134,0.625789876974856,0.41,0.87,0.496387896292277,0.35,0.66
135,0.611365368552081,0.4,0.85,0.460706049607076,0.32,0.62
136,0.506546382615924,0.31,0.73,0.419580597657936,0.28,0.58
137,0.393216889067861,0.22,0.6,0.39800993330732,0.26,0.55
138,0.410647652729552,0.24,0.62,0.40301869532295,0.27,0.56
139,0.393771198345844,0.22,0.6,0.404613910634925,0.27,0.56
140,0.418149682766217,0.24,0.63,0.411684687710206,0.27,0.57
141,0.407098045956906,0.23,0.62,0.413816116787219,0.27,0.57
142,0.402147599603244,0.23,0.61,0.419805445394729,0.28,0.58
143,0.365749531705467,0.2,0.57,0.428901314074754,0.28,0.6
144,0.376678330290177,0.2,0.59,0.450375224487253,0.3,0.62
145,0.426558899319414,0.24,0.65,0.474648471744456,0.32,0.65
146,0.43393692494437,0.24,0.66,0.491911613206931,0.33,0.68
147,0.483016210488601,0.28,0.72,0.511414074917219,0.35,0.7
148,0.488925416807758,0.28,0.74,0.523023110956897,0.35,0.72
149,0.538921723136358,0.32,0.8,0.535786688655178,0.36,0.73
150,0.458301472813901,0.25,0.71,0.539368161075222,0.36,0.74
151,0.524305685943843,0.3,0.79,0.562306585356218,0.38,0.77
152,0.494877392221433,0.28,0.76,0.575341715254298,0.39,0.79
153,0.518850992688971,0.29,0.79,0.597474164847268,0.41,0.82
154,0.589068439829584,0.35,0.88,0.618929287292315,0.42,0.84
155,0.558617918338344,0.32,0.85,0.629670492293013,0.43,0.86
156,0.584161759651564,0.33,0.88,0.648667751870241,0.44,0.88
157,0.707185839631237,0.43,1.03,0.666016846872422,0.46,0.9
158,0.71843384195185,0.44,1.05,0.661899006454655,0.45,0.9
159,0.731295486651186,0.44,1.07,0.655014709264618,0.44,0.9
160,0.692380034096595,0.41,1.03,0.644722625800478,0.43,0.89
161,0.714151779476612,0.42,1.06,0.64003391028874,0.43,0.88
162,0.680199789216041,0.39,1.02,0.630798797003519,0.42,0.87
163,0.708579877028288,0.41,1.06,0.626146931505475,0.41,0.87
164,0.678795514440602,0.39,1.03,0.615981628780597,0.4,0.86
165,0.654492006602087,0.37,1,0.609400949329581,0.4,0.86
166,0.635094408415383,0.35,0.98,0.605915399751,0.39,0.85
167,0.62020681645328,0.34,0.96,0.605118855807612,0.39,0.85
168,0.669778017719375,0.38,1.02,0.60664306362141,0.39,0.86
169,0.655324624675426,0.36,1.01,0.600552021405327,0.38,0.85
170,0.582157443056315,0.3,0.93,0.595955671426484,0.38,0.85
171,0.583061927235989,0.3,0.93,0.60196658353642,0.38,0.86
172,0.773749556977738,0.45,1.16,0.608745143838029,0.39,0.86
173,0.819884881849368,0.49,1.22,0.587507144163444,0.37,0.84
174,0.736560435098154,0.41,1.12,0.557380114094323,0.34,0.81
175,0.660994589601917,0.35,1.04,0.536242246418668,0.32,0.79
176,0.592766647457108,0.3,0.96,0.523309724239619,0.31,0.78
177,0.604204770013852,0.3,0.97,0.518072035238954,0.3,0.77
178,0.544306871552287,0.26,0.9,0.510844238311932,0.29,0.77
179,0.491535945463673,0.22,0.84,0.510629897026367,0.29,0.77
180,0.521809318768982,0.24,0.88,0.517159305081272,0.3,0.78
181,0.55125136567705,0.26,0.91,0.520873699639683,0.3,0.79
182,0.504913333976836,0.23,0.86,0.521473541388165,0.3,0.79
183,0.541994528056855,0.25,0.91,0.527993869541286,0.3,0.8
184,0.500141825892123,0.22,0.86,0.530896107259152,0.3,0.81
185,0.4629736011904,0.19,0.82,0.539232813032919,0.3,0.82
186,0.43012103021332,0.17,0.78,0.552865954967702,0.31,0.84
187,0.401215258024517,0.14,0.74,0.571744544972564,0.32,0.87
188,0.463603128218949,0.19,0.82,0.595891712818146,0.34,0.9
189,0.522208660902136,0.23,0.9,0.61599375599337,0.36,0.93
190,0.492685224623601,0.2,0.87,0.631665061183263,0.37,0.95
191,0.555385299199129,0.25,0.95,0.65199901211734,0.38,0.97
192,0.78659767796979,0.41,1.25,0.667529655407799,0.39,1
193,0.745457683119383,0.38,1.2,0.659328278312286,0.38,0.99
194,0.70597739009496,0.34,1.16,0.655116241991917,0.37,0.99
195,0.762635435681045,0.38,1.24,0.654734884828731,0.37,1
196,0.720639269969863,0.34,1.2,0.648973705133554,0.36,1
197,0.680150423239989,0.31,1.15,0.646983307733527,0.35,1
198,0.641524443917797,0.28,1.11,0.648715511142889,0.35,1.01
199,0.605150703379695,0.25,1.07,0.654152719466618,0.35,1.02
200,0.679154279097934,0.3,1.16,0.66329417625225,0.36,1.03
201,0.642500645664499,0.27,1.12,0.667003466617684,0.35,1.04
202,0.608765922800009,0.25,1.08,0.674285375935493,0.36,1.06
203,0.577734977467413,0.22,1.04,0.685075872881304,0.36,1.08
204,0.663434031727846,0.28,1.15,0.699353880712239,0.37,1.1
205,0.632452216845437,0.26,1.12,0.708018224284878,0.37,1.12
206,0.60400425840309,0.24,1.09,0.719963565741328,0.37,1.14
207,0.57790464246613,0.22,1.06,0.735147032903247,0.38,1.17
208,0.554182943440667,0.2,1.03,0.753556520593139,0.39,1.2
209,0.532703193513345,0.18,1.01,0.77518398388992,0.4,1.23
210,0.513438083539275,0.17,0.98,0.800038014133244,0.41,1.27
211,0.496293046831548,0.15,0.97,0.828127277672966,0.43,1.31
212,0.48124516872967,0.14,0.95,0.85946357709574,0.45,1.35
213,0.468153633908246,0.13,0.94,0.894048126343442,0.47,1.4
214,0.456958403844735,0.13,0.93,0.931883137581758,0.49,1.46
215,0.447496149791815,0.12,0.92,0.972958154453285,0.52,1.51
216,0.439652187202498,0.11,0.91,1.0172632911365,0.55,1.57
217,0.433311438730606,0.11,0.91,1.06478210093715,0.58,1.64
218,0.428361555914353,0.1,0.9,1.1154916314281,0.62,1.7
219,0.424738590828026,0.1,0.9,1.16936261465537,0.66,1.77
220,0.422290089179722,0.1,0.91,1.22635154064294,0.7,1.85
221,0.42087776150393,0.09,0.91,1.28641794722131,0.74,1.92
222,0.420467222755396,0.09,0.92,1.34952525551369,0.79,2
223,0.42111831588144,0.09,0.92,1.41562285990114,0.84,2.08
224,0.422643085478254,0.09,0.93,1.48462663224942,0.9,2.17
225,0.424872325696218,0.09,0.94,1.55647001803837,0.96,2.25
226,0.60329436019911,0.18,1.2,1.63110539340884,1.02,2.34
227,0.776253532037498,0.29,1.44,1.69926418789201,1.07,2.42
228,0.775613186401236,0.28,1.45,1.7603242611693,1.12,2.49
229,0.773889809524231,0.27,1.46,1.82324828440266,1.18,2.56
230,0.953041543127467,0.38,1.71,1.88822275463993,1.23,2.64
231,1.12650642700318,0.5,1.94,1.94610748374528,1.29,2.7
232,1.11197585274571,0.48,1.94,1.99681330465751,1.33,2.76
233,1.09279971715571,0.46,1.92,2.04994178633357,1.38,2.81
234,1.06899655527005,0.44,1.9,2.10604065443239,1.43,2.87
235,1.04130177268346,0.42,1.86,2.16571627516861,1.49,2.93
236,1.39428111779513,0.67,2.31,2.22957646504943,1.55,3
237,1.3499910502665,0.63,2.26,2.2790154037645,1.6,3.04
238,1.49112803461814,0.74,2.44,2.33311678298895,1.65,3.1
239,1.80096564271614,0.97,2.82,2.38281702661128,1.7,3.14
240,1.90552175573297,1.05,2.95,2.41881493268982,1.74,3.17
241,1.99378229620943,1.12,3.05,2.45107615311734,1.78,3.2
242,2.06318455125472,1.18,3.13,2.4803554558343,1.81,3.22
243,2.4513613578223,1.5,3.58,2.50761084066502,1.85,3.24
244,2.45764448065979,1.51,3.58,2.51436810757478,1.86,3.24
245,2.44185129717353,1.5,3.55,2.52111492477574,1.87,3.24
246,2.71473135318123,1.74,3.85,2.52925095277543,1.89,3.23
247,2.48262351131518,1.56,3.56,2.52077048297515,1.89,3.22
248,2.25084759332953,1.38,3.27,2.52649922737063,1.9,3.21
249,2.02541026749043,1.21,2.98,2.54820027741047,1.93,3.22
250,2.09384503792511,1.29,3.04,2.58776552006336,1.98,3.25
251,2.27216369110099,1.45,3.22,2.62739623071563,2.02,3.29
252,2.16757929451055,1.38,3.08,2.65841512611594,2.06,3.31
253,2.54373904396159,1.71,3.49,2.70134812974197,2.11,3.34
254,2.7395345484055,1.89,3.7,2.7182137826871,2.14,3.35
255,2.56594220695278,1.75,3.49,2.71973695760163,2.15,3.34
256,2.71061988161619,1.89,3.64,2.73699022390317,2.17,3.35
257,2.60617009822609,1.81,3.5,2.74280270554912,2.18,3.35
258,2.68849351962238,1.9,3.58,2.75939042129807,2.21,3.35
259,2.82532322108914,2.03,3.71,2.76988952519774,2.23,3.35
260,3.00108019208617,2.2,3.89,2.76726783505613,2.24,3.34
261,2.94708675582751,2.17,3.81,2.74449607420423,2.22,3.3
262,2.78521756746085,2.04,3.61,2.72436894901006,2.21,3.27
263,2.85359466216727,2.12,3.67,2.72033707661975,2.22,3.26
264,2.64948023347197,1.95,3.42,2.70685933320814,2.21,3.24
265,2.52444603715681,1.86,3.26,2.71768472428042,2.23,3.24
266,2.67248532104916,2.01,3.41,2.74757476582232,2.27,3.26
267,2.36736239366471,1.75,3.05,2.76195405406581,2.29,3.26
268,2.73068444148556,2.09,3.44,2.82488715608115,2.36,3.32
269,2.75308976524568,2.12,3.45,2.84356519616227,2.39,3.33
270,2.96998278831813,2.33,3.67,2.8622021078538,2.41,3.34
271,3.10636953998081,2.46,3.81,2.84672584269682,2.4,3.32
272,2.80251377405996,2.19,3.46,2.80287901915419,2.37,3.26
273,3.07691182310258,2.46,3.75,2.80627697303012,2.38,3.26
274,2.90204890566262,2.31,3.54,2.75636470814499,2.34,3.2
275,2.62446316130165,2.07,3.23,2.73001879716361,2.32,3.16
276,2.72719233328472,2.18,3.32,2.7557464725731,2.36,3.18
277,2.92790450313681,2.38,3.52,2.76558934071293,2.37,3.18
278,2.63046453921687,2.11,3.19,2.73040093719855,2.35,3.14
279,2.59825972791597,2.1,3.14,2.75840553870511,2.38,3.16
280,2.86198994176404,2.35,3.41,2.80330893238607,2.43,3.2
281,2.90283849023969,2.4,3.44,2.79069016884809,2.43,3.17
282,2.84892228291375,2.36,3.37,2.76216843536388,2.4,3.14
283,2.82084704386342,2.34,3.33,2.73992018671349,2.39,3.11
284,2.77597721027944,2.31,3.27,2.71835871360303,2.38,3.08
285,2.77678189394246,2.32,3.26,2.70318498976945,2.37,3.05
286,2.80457232144716,2.36,3.28,2.68172955543046,2.35,3.02
287,2.65684408768144,2.23,3.11,2.6416858728385,2.32,2.98
288,2.80847192075704,2.38,3.26,2.63948969333831,2.33,2.97
289,2.57792801433785,2.18,3.01,2.5773288524231,2.27,2.9
290,2.41485041153302,2.03,2.82,2.58049567814833,2.28,2.89
291,2.59327107486032,2.21,3,2.65393941118846,2.36,2.96
292,2.73732567288348,2.35,3.15,2.68450896544724,2.39,2.99
293,2.79000712452027,2.41,3.19,2.66325558384721,2.38,2.96
294,2.67901285105883,2.31,3.07,2.60519495394263,2.33,2.9
295,2.58092953306766,2.23,2.96,2.57147375907294,2.3,2.86
296,2.49075313393611,2.15,2.85,2.56998419191169,2.3,2.85
297,2.59756858831368,2.26,2.96,2.61727660925505,2.34,2.91
298,2.57702362291777,2.25,2.93,2.63272842753807,2.34,2.94
299,2.67178638605369,2.34,3.02,2.67178638605369,2.34,3.02
