"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
156,0.498693035343399,0.28,0.76,0.497918932961541,0.33,0.69
157,0.508832568867392,0.29,0.77,0.501830482467113,0.33,0.7
158,0.431902152157395,0.23,0.68,0.504349584714932,0.33,0.7
159,0.550054029358456,0.32,0.83,0.524291874923388,0.35,0.73
160,0.563416658649879,0.33,0.85,0.522706452451351,0.35,0.73
161,0.578783722776424,0.34,0.87,0.518049907890395,0.34,0.72
162,0.49950779150517,0.27,0.78,0.509488242906991,0.33,0.72
163,0.628797407137586,0.37,0.93,0.515445578439154,0.33,0.72
164,0.546420825443814,0.3,0.84,0.497063592024398,0.32,0.71
165,0.474993916134476,0.24,0.76,0.491742411291466,0.31,0.7
166,0.522087520257766,0.28,0.82,0.498760256845739,0.31,0.71
167,0.565303338479409,0.31,0.87,0.498546558508922,0.31,0.71
168,0.497539506000868,0.26,0.79,0.490631896350506,0.3,0.71
169,0.551928794873767,0.3,0.86,0.493476104177933,0.31,0.71
170,0.546144999091959,0.29,0.86,0.487555124096157,0.3,0.71
171,0.48527095799168,0.24,0.79,0.481909586469439,0.29,0.71
172,0.432181278798729,0.2,0.73,0.485474354870883,0.29,0.71
173,0.449745234260817,0.21,0.75,0.497947986983888,0.3,0.73
174,0.529043539572251,0.27,0.85,0.509682963009061,0.31,0.74
175,0.540511304452084,0.28,0.87,0.510825629721758,0.31,0.75
176,0.677179822053792,0.38,1.04,0.510406432488135,0.31,0.75
177,0.678536867411335,0.38,1.05,0.489521154347552,0.29,0.73
178,0.616591089351438,0.32,0.98,0.466827038974441,0.27,0.71
179,0.560044905294619,0.27,0.91,0.450782308928575,0.25,0.69
180,0.508915010902433,0.23,0.85,0.440792277063429,0.24,0.68
181,0.463262132934021,0.2,0.8,0.436424324479368,0.23,0.68
182,0.423007231763773,0.17,0.75,0.437364502524424,0.23,0.69
183,0.387869017529765,0.14,0.71,0.443395657049705,0.23,0.7
184,0.357517565445445,0.12,0.67,0.454389812762442,0.24,0.71
185,0.49126794109543,0.22,0.84,0.470288202461379,0.25,0.73
186,0.457667637300499,0.19,0.8,0.472578826536091,0.25,0.74
187,0.508735878244282,0.23,0.87,0.479198012310539,0.25,0.76
188,0.477165279937454,0.2,0.84,0.480809143234879,0.25,0.76
189,0.448784486605975,0.18,0.81,0.486291384749255,0.25,0.78
190,0.423306215695842,0.16,0.78,0.495491191431113,0.25,0.79
191,0.490446429463212,0.2,0.87,0.508324184311468,0.26,0.81
192,0.465017147190364,0.18,0.84,0.515672506903433,0.26,0.83
193,0.442144335870737,0.16,0.81,0.526385161453329,0.26,0.85
194,0.421629324701132,0.15,0.79,0.540383431479003,0.27,0.87
195,0.403297901652279,0.13,0.77,0.557630330543541,0.28,0.9
196,0.387069456102239,0.12,0.75,0.578122480182724,0.29,0.93
197,0.372806103886339,0.11,0.74,0.601871599656665,0.31,0.96
198,0.360553690545617,0.1,0.73,0.628906575176538,0.32,1
199,0.45895531462102,0.16,0.86,0.659237938187877,0.34,1.05
200,0.445518942644574,0.15,0.85,0.683836916415125,0.36,1.08
201,0.433712330723622,0.14,0.84,0.711376511199667,0.37,1.12
202,0.536530778640352,0.2,0.98,0.74184032766713,0.39,1.17
203,0.52315563181838,0.19,0.97,0.766135783874086,0.4,1.2
204,0.51074740799234,0.18,0.96,0.793057653921473,0.42,1.24
205,0.499012084023049,0.17,0.95,0.822635792211496,0.44,1.29
206,0.487989706022827,0.16,0.95,0.854949132728875,0.46,1.33
207,0.477820558731528,0.15,0.94,0.890082203569313,0.48,1.38
208,0.468522584147741,0.14,0.93,0.928107001604424,0.5,1.43
209,0.460075557500807,0.13,0.93,0.969095868287454,0.53,1.49
210,0.452711694562536,0.12,0.92,1.01312482728445,0.56,1.55
211,0.446356029537479,0.12,0.92,1.06022936277097,0.6,1.61
212,0.441018412807316,0.11,0.92,1.11044740262293,0.63,1.67
213,0.436604879368918,0.11,0.92,1.16380398880988,0.67,1.74
214,0.433286879126078,0.1,0.92,1.22032786204105,0.72,1.81
215,0.584825454286404,0.19,1.13,1.28000153426624,0.76,1.88
216,0.579854256388938,0.18,1.13,1.33362796756324,0.81,1.95
217,0.729953577400164,0.28,1.34,1.38995361824375,0.85,2.02
218,0.72284076058227,0.27,1.34,1.43966734485703,0.89,2.08
219,0.873355353515856,0.36,1.54,1.49177837138001,0.93,2.14
220,0.861564203227464,0.35,1.54,1.53704175340291,0.97,2.19
221,1.0106387437981,0.45,1.74,1.58474161343343,1.01,2.25
222,1.15329853179412,0.54,1.93,1.62569981562752,1.04,2.3
223,1.12656733027573,0.52,1.9,1.65994040606761,1.07,2.34
224,1.09594115714655,0.49,1.87,1.6971398073174,1.1,2.38
225,1.06177599271014,0.46,1.83,1.73778893370891,1.14,2.43
226,1.02501934175154,0.43,1.79,1.78241675466167,1.17,2.48
227,0.987228792494311,0.4,1.74,1.83154308403685,1.22,2.53
228,0.949364555343348,0.38,1.7,1.88561071027716,1.27,2.59
229,0.912360239828961,0.35,1.65,1.94502646552552,1.32,2.65
230,1.39155159701002,0.7,2.25,2.01014496084472,1.38,2.72
231,1.50363800160339,0.79,2.39,2.05249088298882,1.42,2.76
232,1.4449400964191,0.74,2.32,2.09052030079221,1.46,2.8
233,1.54928816640192,0.82,2.45,2.13402707803091,1.5,2.84
234,1.64151859824311,0.89,2.56,2.17397876973801,1.54,2.88
235,1.72124251851121,0.95,2.66,2.21089925862571,1.58,2.92
236,1.78821629290987,1,2.73,2.24538591324664,1.61,2.95
237,1.68363806700063,0.92,2.6,2.27810238224101,1.65,2.98
238,1.73508343551932,0.97,2.66,2.3195755757904,1.69,3.02
239,1.92572644783876,1.13,2.88,2.36113200351704,1.73,3.05
240,1.94252388017231,1.15,2.89,2.39387140880348,1.77,3.08
241,2.09316942073063,1.27,3.06,2.42818121827356,1.81,3.11
242,2.07818333016736,1.27,3.03,2.45520752637909,1.84,3.13
243,2.05289746081734,1.25,2.99,2.48561806012926,1.87,3.16
244,2.15252987769098,1.35,3.09,2.52063661467828,1.91,3.19
245,2.48393708267314,1.63,3.46,2.55181940929559,1.95,3.21
246,2.38977327166413,1.56,3.34,2.56073016926742,1.96,3.22
247,2.16477106445496,1.38,3.07,2.5778951162049,1.98,3.23
248,2.18880352308355,1.41,3.08,2.6148994602636,2.03,3.26
249,2.07826164864651,1.33,2.94,2.65433745012007,2.07,3.29
250,2.19476530097389,1.44,3.06,2.70801445749274,2.13,3.34
251,2.17559463304291,1.44,3.02,2.7583641275049,2.18,3.38
252,2.25167632386274,1.52,3.09,2.81696717333515,2.25,3.43
253,2.59966206980065,1.83,3.47,2.87606420129028,2.31,3.49
254,2.78567590702227,2,3.67,2.90807625527201,2.35,3.51
255,2.92334572583891,2.13,3.81,2.92456647876627,2.37,3.52
256,3.01141480117581,2.22,3.9,2.92806298026647,2.39,3.51
257,3.05021240268051,2.26,3.92,2.92189649716908,2.39,3.49
258,3.12355572018527,2.34,3.99,2.91006313854241,2.39,3.47
259,3.14115201402256,2.37,3.99,2.88716867788568,2.38,3.43
260,3.40343230956901,2.63,4.26,2.85797179898163,2.36,3.39
261,3.07662874874757,2.35,3.88,2.78796459739351,2.31,3.3
262,2.89781827682356,2.2,3.66,2.75111088218336,2.28,3.25
263,2.77527945223376,2.11,3.5,2.73294143556679,2.27,3.22
264,3.06371700567625,2.39,3.8,2.72963526568978,2.28,3.21
265,2.73266644415112,2.11,3.42,2.67797834449586,2.24,3.14
266,2.65685951340037,2.06,3.31,2.67193451284664,2.24,3.13
267,2.66772412936107,2.08,3.31,2.67798890346258,2.26,3.13
268,2.79129104061993,2.21,3.43,2.68333729963851,2.27,3.12
269,2.56469545052388,2.01,3.17,2.66512673857498,2.26,3.1
270,2.53992519666234,2,3.12,2.68943638676892,2.29,3.11
271,2.61826005786523,2.09,3.2,2.72552189066345,2.33,3.14
272,2.80888478782712,2.27,3.39,2.75360558031998,2.36,3.17
273,2.71365641739893,2.19,3.28,2.74378996085975,2.36,3.15
274,2.90824304849996,2.38,3.47,2.7547033121605,2.38,3.15
275,3.0412894462756,2.51,3.61,2.71821715615145,2.35,3.11
276,2.87369872863912,2.37,3.42,2.63449849060785,2.28,3.01
277,2.79730851696978,2.31,3.32,2.5714115326809,2.22,2.94
278,2.52140919074319,2.06,3.01,2.50937334260966,2.17,2.86
279,2.49565528411938,2.05,2.97,2.50911023624791,2.18,2.86
280,2.43009339236331,2,2.89,2.51681752978495,2.19,2.86
281,2.5679908569605,2.14,3.02,2.54935607187266,2.23,2.89
282,2.69806468437356,2.27,3.15,2.5462215968566,2.23,2.88
283,2.47692015823228,2.07,2.91,2.49370255719681,2.19,2.82
284,2.50488098561148,2.11,2.93,2.50351165857543,2.2,2.82
285,2.47338213133539,2.08,2.89,2.50641001754481,2.21,2.82
286,2.5184387122079,2.13,2.93,2.52354557019536,2.23,2.83
287,2.47413713307477,2.1,2.87,2.52919732532845,2.24,2.83
288,2.64903539946002,2.27,3.05,2.55741134358572,2.27,2.86
289,2.49907006431763,2.14,2.88,2.51775264656863,2.24,2.81
290,2.5842336748534,2.22,2.96,2.53023597047116,2.26,2.82
291,2.59561924060047,2.24,2.97,2.50619513144304,2.24,2.79
292,2.46757916168025,2.13,2.83,2.46231647302455,2.2,2.74
293,2.39857130891232,2.07,2.74,2.46280457805036,2.2,2.73
294,2.3807861472925,2.06,2.72,2.5030996931186,2.25,2.77
295,2.55010945277529,2.23,2.89,2.58007289450469,2.32,2.85
296,2.63003124399635,2.31,2.97,2.60236483414435,2.35,2.87
297,2.63677943837979,2.32,2.97,2.58777377754971,2.33,2.85
298,2.54001020701068,2.24,2.86,2.55829836473571,2.29,2.83
299,2.57617296109323,2.28,2.89,2.57617296109323,2.28,2.89
