"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
42,2.64258125492561,2.39,2.91,2.56474342526122,2.36,2.78
43,2.47254493093128,2.23,2.72,2.48443363442261,2.29,2.69
44,2.53371543817233,2.3,2.78,2.50103191853226,2.31,2.7
45,2.40021907583591,2.18,2.63,2.46559452753362,2.28,2.66
46,2.55371202500506,2.33,2.79,2.5498079852669,2.36,2.74
47,2.65913259172794,2.43,2.89,2.5479360260723,2.36,2.74
48,2.66221653896159,2.44,2.89,2.3988608708259,2.22,2.58
49,2.59167099627316,2.38,2.81,2.01964480523155,1.86,2.19
50,1.29095984849013,1.15,1.44,1.08265823392542,0.97,1.2
51,0.797347979166336,0.69,0.91,0.724029209986989,0.64,0.82
52,0.626532030940384,0.53,0.73,0.597487063700517,0.52,0.68
53,0.564414267921953,0.48,0.66,0.548643129769331,0.47,0.63
54,0.537218350990036,0.45,0.63,0.523095241644167,0.45,0.6
55,0.521757513732289,0.44,0.61,0.500082615755674,0.43,0.58
56,0.4770527618923,0.4,0.56,0.462366836723982,0.39,0.53
57,0.435657434021427,0.36,0.52,0.437659231286521,0.37,0.51
58,0.456074170082132,0.38,0.54,0.444660156616549,0.38,0.52
59,0.419573757103132,0.34,0.5,0.426577493653272,0.36,0.5
60,0.434581833247633,0.36,0.52,0.442706906792011,0.38,0.51
61,0.475960992870567,0.39,0.56,0.46055211422958,0.39,0.53
62,0.397564271602264,0.32,0.48,0.43641842383458,0.37,0.51
63,0.482670932345451,0.4,0.57,0.506889527971899,0.43,0.59
64,0.556769484097675,0.46,0.66,0.55039151313584,0.47,0.63
65,0.55512738088266,0.46,0.66,0.543192285661324,0.46,0.63
66,0.567801940949894,0.47,0.67,0.527248167778133,0.45,0.61
67,0.494561330775719,0.41,0.59,0.466537901476592,0.39,0.55
68,0.428543198535367,0.34,0.52,0.426540328445569,0.36,0.5
69,0.451874797858368,0.36,0.55,0.426831742421721,0.35,0.51
70,0.386806596821243,0.31,0.48,0.393855685143168,0.32,0.47
71,0.345545937916283,0.27,0.43,0.407075504351101,0.34,0.49
72,0.464079679646151,0.37,0.57,0.493994096127457,0.41,0.58
73,0.551541798167577,0.45,0.66,0.536387023098144,0.45,0.63
74,0.540451851058801,0.44,0.65,0.520295896773799,0.44,0.61
75,0.515215872513271,0.41,0.63,0.498391301767058,0.41,0.59
76,0.498143025961115,0.4,0.61,0.481240375000134,0.4,0.57
77,0.500980332737342,0.4,0.61,0.464589521744016,0.38,0.55
78,0.388094597836078,0.3,0.49,0.426091137159866,0.35,0.51
79,0.441740994949033,0.34,0.55,0.472046652183067,0.39,0.56
80,0.515850369662753,0.41,0.64,0.508286079253904,0.42,0.61
81,0.486531217741662,0.38,0.6,0.503676901041442,0.41,0.6
82,0.531722240386163,0.42,0.66,0.524691409013661,0.43,0.63
83,0.50452136647705,0.39,0.63,0.521058558288499,0.43,0.62
84,0.500313066388866,0.39,0.63,0.540565255056833,0.44,0.65
85,0.605366721796026,0.48,0.74,0.582164313756055,0.48,0.69
86,0.584940770934305,0.46,0.72,0.564189242555865,0.46,0.67
87,0.504403952709207,0.39,0.64,0.549012325473363,0.45,0.66
88,0.597389634848063,0.47,0.74,0.591527409043005,0.49,0.71
89,0.647735903358894,0.51,0.8,0.589958011037702,0.48,0.71
90,0.588711997988481,0.46,0.74,0.545375240099258,0.44,0.66
91,0.501223396961144,0.38,0.64,0.513788380865913,0.41,0.62
92,0.497049697947255,0.37,0.64,0.527210376324924,0.42,0.64
93,0.606987130294128,0.47,0.76,0.554180171874554,0.45,0.67
94,0.492905385840618,0.37,0.63,0.517511170457746,0.41,0.63
95,0.556470939873654,0.42,0.71,0.539244605869893,0.43,0.66
96,0.546791091845188,0.41,0.7,0.530220268441161,0.42,0.65
97,0.592348533634737,0.45,0.75,0.521979964612903,0.41,0.64
98,0.436813209487353,0.31,0.58,0.477032459487661,0.37,0.59
99,0.453779540416826,0.33,0.6,0.507594893126668,0.4,0.63
100,0.547963311414098,0.41,0.71,0.547013748829676,0.43,0.67
101,0.567808510749022,0.42,0.73,0.549986238278329,0.43,0.68
102,0.523688606935213,0.38,0.68,0.542264651296608,0.43,0.67
103,0.535455820155094,0.39,0.7,0.557353047893527,0.44,0.69
104,0.633865350176059,0.47,0.81,0.574257798932324,0.45,0.71
105,0.569192740265742,0.42,0.74,0.542484879266528,0.42,0.67
106,0.533673515871753,0.38,0.7,0.530745892192182,0.41,0.66
107,0.552799082434599,0.4,0.73,0.53270974634506,0.41,0.66
108,0.498465249136175,0.35,0.67,0.525242308212416,0.4,0.66
109,0.505776164543534,0.36,0.68,0.5433717743291,0.42,0.68
110,0.630513740419149,0.46,0.82,0.567101413759679,0.44,0.71
111,0.626733166123274,0.46,0.82,0.537462372153699,0.41,0.67
112,0.510638417142178,0.35,0.69,0.496102838783551,0.38,0.63
113,0.579605627200214,0.41,0.77,0.492573978691514,0.37,0.63
114,0.571497277693937,0.4,0.76,0.454305395574744,0.34,0.58
115,0.442746424004738,0.29,0.62,0.403743028280137,0.29,0.53
116,0.378635859966006,0.24,0.54,0.389891861857653,0.28,0.52
117,0.360717632231143,0.23,0.52,0.398586288201942,0.29,0.53
118,0.375279407657394,0.24,0.54,0.419173731145345,0.3,0.55
119,0.436272971317601,0.29,0.61,0.442415057310843,0.32,0.58
120,0.439453232181421,0.29,0.62,0.448946707700153,0.33,0.59
121,0.471471286045689,0.31,0.66,0.456800894089969,0.33,0.6
122,0.451608523552882,0.29,0.64,0.454590781701733,0.33,0.6
123,0.493251689850603,0.32,0.69,0.45959895959327,0.33,0.6
124,0.478512784893512,0.31,0.68,0.450369776129447,0.32,0.6
125,0.445690225611683,0.28,0.64,0.443679988213834,0.31,0.59
126,0.425529735300723,0.26,0.62,0.446827488166097,0.31,0.6
127,0.47163956493544,0.3,0.67,0.458320044037342,0.32,0.61
128,0.425264820010178,0.26,0.62,0.457655144883287,0.32,0.61
129,0.393248264787627,0.23,0.59,0.472669333795179,0.33,0.63
130,0.434103431279354,0.26,0.64,0.503151459909079,0.36,0.67
131,0.470798070502973,0.29,0.68,0.530140329860727,0.38,0.7
132,0.473209282732331,0.29,0.69,0.553583198550881,0.4,0.73
133,0.544947169311049,0.35,0.78,0.583134675979392,0.42,0.77
134,0.574987018799938,0.37,0.82,0.599126116925724,0.43,0.79
135,0.604687459317109,0.39,0.86,0.61047364119959,0.44,0.8
136,0.634120097731213,0.41,0.89,0.616210988921209,0.44,0.81
137,0.627144410532672,0.4,0.89,0.61517877962317,0.44,0.81
138,0.662383168267395,0.43,0.94,0.615897819015615,0.44,0.81
139,0.620143322458793,0.39,0.89,0.607517711326586,0.43,0.81
140,0.58861892405022,0.36,0.86,0.60823477381927,0.43,0.81
141,0.645066417038278,0.41,0.92,0.617151574820391,0.43,0.82
142,0.574478596974215,0.35,0.84,0.614199454326198,0.43,0.82
143,0.642146509844586,0.4,0.93,0.62785324375788,0.44,0.84
144,0.577212074409645,0.34,0.85,0.628457787222706,0.44,0.84
145,0.611053546126527,0.37,0.89,0.64458187942066,0.45,0.86
146,0.599716093605282,0.36,0.88,0.656526051476726,0.46,0.88
147,0.680181642697028,0.42,0.98,0.673694561604987,0.48,0.9
148,0.707769621800105,0.44,1.02,0.676253522029621,0.48,0.9
149,0.689965806451829,0.43,1,0.673177635008323,0.47,0.9
150,0.723329257497436,0.45,1.04,0.673445479812855,0.47,0.9
151,0.754721469508831,0.47,1.08,0.666636748239238,0.46,0.89
152,0.784385338139357,0.5,1.12,0.651992922274047,0.45,0.88
153,0.66815096032513,0.4,0.99,0.628726354451696,0.43,0.86
154,0.668974245511526,0.4,0.99,0.624711968837756,0.42,0.85
155,0.621799202473124,0.36,0.94,0.619829947131121,0.42,0.85
156,0.734646948275952,0.45,1.07,0.623199736836735,0.42,0.85
157,0.68274814661284,0.41,1.01,0.605366476184671,0.41,0.83
158,0.742868448439562,0.45,1.08,0.594494268852696,0.4,0.82
159,0.693980630097921,0.41,1.03,0.570597879106884,0.38,0.8
160,0.7067692988273,0.42,1.05,0.552000527453001,0.36,0.77
161,0.666805223550761,0.39,1,0.52830221840974,0.34,0.75
162,0.634252177433146,0.36,0.97,0.508139455530614,0.32,0.73
163,0.551095955989525,0.29,0.87,0.490602993404526,0.3,0.71
164,0.596094465117159,0.33,0.92,0.484324244986617,0.3,0.7
165,0.580323812493517,0.31,0.91,0.469720584818445,0.28,0.69
166,0.510004320291634,0.26,0.82,0.455714508335067,0.27,0.67
167,0.449421947470531,0.21,0.75,0.45099349457,0.27,0.67
168,0.581044240565286,0.31,0.91,0.455014719233309,0.27,0.67
169,0.518132662450772,0.26,0.84,0.439280373220487,0.25,0.66
170,0.526550037835708,0.27,0.85,0.431363716355112,0.25,0.65
171,0.472857644222753,0.22,0.79,0.42136881252816,0.24,0.64
172,0.426061348546527,0.19,0.73,0.418062967600783,0.23,0.64
173,0.454154284936989,0.21,0.77,0.421005048760439,0.23,0.65
174,0.413213619541506,0.17,0.72,0.42060359069074,0.23,0.65
175,0.448503968890961,0.2,0.77,0.425809555278466,0.23,0.66
176,0.550777307521219,0.27,0.9,0.427081594531259,0.23,0.66
177,0.50755751306235,0.24,0.85,0.415205175886585,0.22,0.66
178,0.468877267460526,0.21,0.81,0.408074505577959,0.21,0.65
179,0.43421123792166,0.18,0.77,0.405263104327867,0.2,0.65
180,0.403353533900457,0.15,0.73,0.406482577774256,0.2,0.66
181,0.376170085685628,0.13,0.7,0.411529906799559,0.2,0.67
182,0.352449335399698,0.12,0.67,0.420259356875542,0.21,0.68
183,0.331934647185243,0.1,0.65,0.432574076002098,0.21,0.7
184,0.402314208212403,0.15,0.74,0.448418194144514,0.22,0.73
185,0.382117027842577,0.13,0.72,0.458721018984026,0.23,0.74
186,0.364517084005067,0.12,0.7,0.472174687927791,0.23,0.77
187,0.440939469778282,0.17,0.8,0.488694181535548,0.24,0.79
188,0.422838855585268,0.15,0.78,0.499206389191623,0.25,0.81
189,0.500975693979317,0.2,0.89,0.512435760397806,0.25,0.83
190,0.481981518300707,0.19,0.87,0.519350783647601,0.25,0.85
191,0.464498316836917,0.17,0.86,0.528702201024615,0.26,0.87
192,0.448407597656868,0.16,0.84,0.540426270190791,0.26,0.89
193,0.433580691274724,0.14,0.83,0.554491217720924,0.27,0.91
194,0.420144236750096,0.13,0.82,0.570895867419745,0.27,0.94
195,0.408020597544603,0.12,0.81,0.589634953627348,0.28,0.97
196,0.397295539593548,0.11,0.8,0.610718642918409,0.29,1
197,0.38792693096465,0.11,0.79,0.634147452989842,0.31,1.04
198,0.379953941429135,0.1,0.78,0.659923676695929,0.32,1.07
199,0.373293312185347,0.09,0.78,0.688036106026651,0.34,1.12
200,0.367857809585295,0.09,0.78,0.71847363524707,0.36,1.16
201,0.492965817121796,0.16,0.95,0.751224847193102,0.38,1.2
202,0.486076659050126,0.15,0.95,0.777355038530143,0.4,1.24
203,0.480157010247885,0.15,0.95,0.805356297917276,0.41,1.28
204,0.474785308055253,0.14,0.95,0.835199851090847,0.43,1.32
205,0.469972032993324,0.13,0.95,0.866909887983429,0.45,1.37
206,0.46565726959414,0.13,0.95,0.900510358912154,0.48,1.41
207,0.462004766002662,0.12,0.95,0.936033634748979,0.5,1.46
208,0.458891280511379,0.12,0.95,0.973488726658623,0.53,1.51
209,0.456451340292182,0.11,0.96,1.0128989331143,0.56,1.56
210,0.760569626333667,0.3,1.37,1.05426513009339,0.59,1.61
211,0.753279568404112,0.29,1.37,1.07930802790846,0.6,1.65
212,0.745704046258471,0.28,1.37,1.1056536436322,0.62,1.68
213,0.7370049626883,0.27,1.37,1.13336143164305,0.64,1.72
214,0.726992473360728,0.26,1.37,1.16258050481669,0.66,1.76
215,0.883949304464778,0.36,1.58,1.19349338309959,0.69,1.8
216,1.03376951365693,0.46,1.78,1.21701195492648,0.7,1.83
217,1.01259816616775,0.44,1.76,1.23301384226549,0.71,1.85
218,0.989049833360135,0.41,1.74,1.25078374983829,0.72,1.87
219,0.963375391529519,0.39,1.71,1.27055178254883,0.74,1.9
220,0.935808680113999,0.37,1.68,1.29255923430259,0.75,1.93
221,0.90733625512678,0.35,1.65,1.31706415335258,0.77,1.96
222,0.878697238752608,0.33,1.61,1.34428327435381,0.79,1.99
223,0.85065026674969,0.31,1.58,1.37440398299124,0.82,2.03
224,0.823894216282025,0.29,1.54,1.40757341524235,0.85,2.06
225,0.798733466843934,0.27,1.51,1.44389111360507,0.88,2.11
226,0.775552982214576,0.25,1.48,1.48343306642709,0.91,2.15
227,0.754590571984657,0.24,1.46,1.52623504486486,0.95,2.2
228,0.735684120613641,0.23,1.43,1.57229709982964,0.99,2.25
229,1.09591391813378,0.47,1.9,1.62162001262077,1.03,2.3
230,1.25174114827389,0.58,2.1,1.65533842736892,1.06,2.34
231,1.4024720679244,0.69,2.3,1.68219512553911,1.08,2.37
232,1.36663751496716,0.66,2.26,1.7020259358701,1.1,2.39
233,1.32621239650494,0.62,2.22,1.72445083165836,1.12,2.41
234,1.46592074564955,0.72,2.39,1.74988861254813,1.15,2.44
235,1.41056307644325,0.68,2.33,1.76928364579994,1.17,2.46
236,1.53531922639339,0.78,2.48,1.79249305775475,1.19,2.48
237,1.64658451317224,0.86,2.61,1.81041866876259,1.21,2.5
238,1.5681238808889,0.8,2.52,1.82336660419279,1.22,2.51
239,1.48736266902956,0.74,2.41,1.8412546523521,1.24,2.52
240,1.40581738793244,0.68,2.31,1.86459593776424,1.26,2.55
241,1.50302481751388,0.76,2.42,1.89390855186469,1.29,2.57
242,1.5890627818697,0.83,2.52,1.92004918478566,1.32,2.6
243,1.66569534539552,0.9,2.6,1.94320756129288,1.34,2.62
244,1.56850240079791,0.82,2.48,1.96355457073207,1.37,2.64
245,1.63843817755562,0.88,2.56,1.99100017734756,1.39,2.66
246,1.69860858690059,0.94,2.62,2.01634989144634,1.42,2.68
247,1.90431478876084,1.1,2.86,2.03993821832356,1.45,2.7
248,1.78305168318726,1.01,2.71,2.05239656320371,1.46,2.71
249,1.66313282478178,0.92,2.56,2.07344488022071,1.49,2.73
250,1.84670904020063,1.07,2.77,2.10377608895887,1.52,2.75
251,1.86097543081783,1.09,2.78,2.12473083593986,1.54,2.77
252,2.00909644308013,1.22,2.94,2.1464570181995,1.57,2.79
253,2.13433425374101,1.33,3.08,2.15976644653619,1.59,2.8
254,2.10412842604787,1.31,3.04,2.16520659486622,1.59,2.8
255,2.06521828608096,1.28,2.98,2.17324636100152,1.61,2.8
256,2.01807032649419,1.25,2.92,2.18485671290771,1.62,2.8
257,1.83635667992539,1.11,2.69,2.20113528752616,1.64,2.82
258,1.91572604959801,1.18,2.77,2.23302066821705,1.68,2.84
259,1.97715188320471,1.24,2.83,2.26223534623936,1.71,2.87
260,2.0240443253802,1.29,2.87,2.28967497613452,1.74,2.89
261,2.16970393779062,1.42,3.03,2.3161836352062,1.77,2.91
262,2.17933253130684,1.44,3.03,2.33283198725451,1.8,2.92
263,2.38650086004544,1.63,3.25,2.35039870891107,1.82,2.93
264,2.34900346097567,1.6,3.2,2.35048790481811,1.82,2.92
265,2.39883069510067,1.65,3.25,2.35408548997091,1.83,2.92
266,2.51898030918338,1.77,3.37,2.3530746945323,1.84,2.91
267,2.50879131722664,1.77,3.35,2.33948244996161,1.83,2.89
268,2.3871400192013,1.67,3.2,2.32505940069529,1.82,2.87
269,2.08099754987449,1.41,2.84,2.32177619686703,1.83,2.86
270,1.97670974614451,1.34,2.7,2.35183001746579,1.86,2.88
271,1.96022101602146,1.34,2.67,2.39856882125018,1.91,2.92
272,2.2540814132863,1.61,2.98,2.45511375558213,1.97,2.98
273,2.2584392823648,1.62,2.97,2.48451922496013,2.01,3
274,2.39612062074688,1.75,3.12,2.51803254890357,2.04,3.03
275,2.28068580632753,1.65,2.98,2.53835273305484,2.07,3.04
276,2.37391468786862,1.75,3.07,2.57797788588896,2.11,3.08
277,2.49682891402773,1.86,3.2,2.61113786665166,2.15,3.11
278,2.63913023693789,2,3.34,2.63185036040438,2.18,3.12
279,2.60498938831524,1.98,3.3,2.63420420543788,2.18,3.11
280,2.60776474102356,1.99,3.29,2.64229372732943,2.2,3.11
281,3.03690153354704,2.39,3.75,2.65136836747541,2.22,3.11
282,2.90213545866153,2.27,3.59,2.5878992192827,2.16,3.04
283,2.85872434464924,2.24,3.53,2.53553191155898,2.12,2.98
284,2.67586779091706,2.09,3.31,2.47959533975238,2.08,2.91
285,2.78794902620009,2.21,3.42,2.44562469904224,2.05,2.86
286,2.40413357132493,1.87,2.99,2.38058115874498,2,2.79
287,2.39518819280322,1.88,2.96,2.37903315804124,2,2.78
288,2.39863760539513,1.89,2.95,2.37888964748021,2.01,2.77
289,2.49459781326613,1.99,3.04,2.37778393790945,2.02,2.76
290,2.37617122219015,1.89,2.9,2.35311789755871,2,2.73
291,2.33305238582867,1.86,2.84,2.35083311542558,2,2.72
292,2.52726006266243,2.05,3.04,2.35891830095574,2.02,2.72
293,2.63630785827623,2.16,3.15,2.31675315087813,1.98,2.67
294,2.50838152208124,2.04,3.01,2.23089526331849,1.9,2.58
295,2.40736924825951,1.96,2.89,2.15510650046869,1.83,2.5
296,2.29411489086182,1.86,2.76,2.08451783184374,1.76,2.43
297,2.32953807642854,1.91,2.78,2.02479154923395,1.7,2.37
298,2.01871683518675,1.63,2.44,1.93400816867882,1.59,2.3
299,1.91303157630564,1.54,2.31,1.91303157630564,1.54,2.31
