"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
75,0.47544035498225,0.38,0.58,0.465789176446389,0.39,0.55
76,0.474797621741747,0.38,0.58,0.456966693393208,0.38,0.54
77,0.425607560860482,0.33,0.53,0.438469211254577,0.36,0.52
78,0.42823272248001,0.33,0.53,0.457134052982855,0.38,0.55
79,0.438515878694026,0.34,0.55,0.493938968764388,0.41,0.59
80,0.562426291660855,0.45,0.69,0.559726264616532,0.47,0.66
81,0.56094728436358,0.45,0.69,0.560123130440918,0.47,0.66
82,0.571999360018624,0.46,0.7,0.562608611989646,0.47,0.67
83,0.559607982004456,0.44,0.69,0.556221330831563,0.46,0.66
84,0.56402670113483,0.45,0.69,0.556176588035513,0.46,0.66
85,0.566488881812347,0.45,0.7,0.551824203793776,0.45,0.66
86,0.524747639402181,0.41,0.65,0.541121243458778,0.44,0.65
87,0.566152220334392,0.44,0.7,0.559914904293607,0.46,0.67
88,0.587200516372949,0.46,0.73,0.55761431282059,0.46,0.67
89,0.51708123897371,0.4,0.65,0.534592893208059,0.43,0.64
90,0.533707409375513,0.41,0.67,0.553337275096654,0.45,0.66
91,0.5994275013911,0.47,0.74,0.573586734886365,0.47,0.69
92,0.548360058373599,0.42,0.69,0.555457322276366,0.45,0.67
93,0.552885652746092,0.42,0.7,0.564711477136432,0.46,0.68
94,0.589581996463137,0.45,0.74,0.577630252162726,0.47,0.7
95,0.620138587277859,0.48,0.78,0.571778630618868,0.46,0.69
96,0.540143519893859,0.41,0.69,0.538504533923735,0.43,0.66
97,0.55566890182647,0.42,0.71,0.540779541810818,0.43,0.66
98,0.601027991979666,0.46,0.76,0.533446537276993,0.43,0.65
99,0.479170879305183,0.35,0.62,0.489100491421582,0.38,0.6
100,0.455976576086015,0.33,0.6,0.499492752854055,0.39,0.62
101,0.49256041308653,0.36,0.64,0.532730894714321,0.42,0.65
102,0.582446162601324,0.44,0.74,0.563356849381113,0.45,0.69
103,0.569339196351169,0.42,0.73,0.554345353928462,0.44,0.68
104,0.552888352832763,0.41,0.72,0.548318431734655,0.43,0.68
105,0.54975322554655,0.4,0.71,0.549044539899167,0.43,0.68
106,0.521527222998636,0.38,0.68,0.55220758123518,0.43,0.68
107,0.59496019104771,0.44,0.77,0.574216899048131,0.45,0.71
108,0.650517986323126,0.49,0.83,0.565568205071583,0.44,0.7
109,0.571299185313627,0.42,0.75,0.520635172162162,0.4,0.65
110,0.543581541232558,0.39,0.72,0.496235854424401,0.38,0.62
111,0.437510490859645,0.3,0.6,0.474273249975966,0.36,0.6
112,0.44834661159846,0.31,0.61,0.497394988495184,0.38,0.63
113,0.537528208738785,0.38,0.71,0.527032490598107,0.4,0.66
114,0.566170426245277,0.4,0.75,0.52523143771173,0.4,0.66
115,0.53276710346289,0.37,0.71,0.508155887816746,0.38,0.64
116,0.453355286490443,0.31,0.62,0.499774688146951,0.38,0.64
117,0.509258748744981,0.35,0.69,0.52578885972015,0.4,0.67
118,0.468523099546076,0.32,0.64,0.537480908667457,0.41,0.68
119,0.554692359236453,0.39,0.75,0.573443985338413,0.44,0.72
120,0.533807627984397,0.37,0.72,0.585948919784646,0.45,0.74
121,0.547803499179871,0.38,0.74,0.613164718622541,0.47,0.77
122,0.656849963011896,0.47,0.87,0.645734276866465,0.5,0.81
123,0.672723721473733,0.48,0.89,0.644744795627895,0.5,0.81
124,0.642233428067476,0.45,0.86,0.636844233650728,0.49,0.8
125,0.67548716447841,0.48,0.9,0.638401085357662,0.49,0.81
126,0.680328791198195,0.48,0.91,0.627421248187534,0.48,0.79
127,0.689303218067236,0.48,0.92,0.610666839529211,0.46,0.78
128,0.647986509535427,0.45,0.88,0.5847057196443,0.44,0.75
129,0.621469158888641,0.42,0.85,0.5651308702622,0.42,0.73
130,0.578188282253134,0.39,0.8,0.548490403929753,0.4,0.71
131,0.605923081219772,0.41,0.83,0.541618993276884,0.4,0.7
132,0.631251878052366,0.43,0.86,0.522717862578788,0.38,0.68
133,0.568938441279426,0.37,0.79,0.489197998044608,0.35,0.65
134,0.495102540499783,0.31,0.71,0.466413280585555,0.33,0.62
135,0.472622868575037,0.29,0.68,0.460834306998308,0.32,0.62
136,0.39692210342548,0.23,0.6,0.46088874080693,0.32,0.62
137,0.405369433626107,0.24,0.61,0.485204834614006,0.34,0.65
138,0.447189509927747,0.27,0.66,0.514894847685572,0.37,0.68
139,0.515613076965465,0.32,0.74,0.540759666915054,0.39,0.71
140,0.542856311400621,0.34,0.77,0.552828405630455,0.4,0.73
141,0.602563347009695,0.39,0.85,0.559939366003891,0.4,0.74
142,0.554911292247076,0.35,0.8,0.551159261273593,0.39,0.73
143,0.519980733561004,0.32,0.76,0.554051968139695,0.39,0.74
144,0.567431799644453,0.35,0.82,0.567562805719191,0.4,0.76
145,0.573917561108143,0.36,0.83,0.57157682937816,0.4,0.76
146,0.546077267119794,0.33,0.8,0.574889641204694,0.4,0.77
147,0.714310324550382,0.47,1,0.586373693906002,0.41,0.78
148,0.629438325874972,0.39,0.9,0.556868322808518,0.39,0.75
149,0.601185160063864,0.37,0.87,0.542642191847846,0.37,0.74
150,0.58079965025711,0.35,0.85,0.532265962805078,0.36,0.72
151,0.649441360302,0.41,0.94,0.524523738831774,0.36,0.72
152,0.668532064140046,0.42,0.96,0.499176683362392,0.33,0.69
153,0.603020728092831,0.36,0.89,0.464973504156301,0.3,0.65
154,0.504914779958203,0.28,0.77,0.43911270270554,0.28,0.63
155,0.423221887123424,0.22,0.68,0.429244826596526,0.27,0.62
156,0.404960248131441,0.2,0.65,0.434331674364098,0.27,0.62
157,0.44003926978655,0.23,0.7,0.444383710672317,0.28,0.64
158,0.425281403667168,0.22,0.68,0.449490074790497,0.28,0.65
159,0.3665908705737,0.17,0.61,0.458749766752929,0.29,0.66
160,0.418713899172268,0.21,0.67,0.481534772704962,0.3,0.69
161,0.416562691449598,0.21,0.68,0.498713776463117,0.32,0.71
162,0.468244201533464,0.25,0.74,0.519551893972458,0.33,0.74
163,0.465570147320666,0.24,0.74,0.534204281414775,0.34,0.76
164,0.466410086526992,0.24,0.75,0.551882599082173,0.35,0.78
165,0.470165576214413,0.24,0.76,0.572362529149151,0.37,0.81
166,0.531552054908465,0.28,0.84,0.595499193624369,0.39,0.83
167,0.643623281458722,0.37,0.98,0.611444743455043,0.4,0.85
168,0.691370286222752,0.4,1.04,0.610038969631513,0.4,0.86
169,0.679843841057593,0.39,1.03,0.60037219460035,0.39,0.85
170,0.610418324614975,0.33,0.96,0.591517029018007,0.38,0.84
171,0.734821030283162,0.42,1.11,0.592533898542091,0.38,0.84
172,0.723799275123648,0.41,1.1,0.574590814427804,0.36,0.83
173,0.650668445527514,0.35,1.02,0.556438904692736,0.34,0.81
174,0.717992206362855,0.4,1.1,0.546907306094566,0.33,0.8
175,0.646125663321374,0.34,1.02,0.526927516162775,0.31,0.78
176,0.581346808248404,0.29,0.94,0.514795181118001,0.3,0.77
177,0.523512873448799,0.24,0.88,0.509994342092216,0.3,0.76
178,0.547011274288337,0.26,0.9,0.512193687015532,0.3,0.77
179,0.569997220332064,0.28,0.93,0.511787534797709,0.29,0.77
180,0.593036668301414,0.29,0.96,0.508522935985286,0.29,0.77
181,0.541973590803733,0.25,0.91,0.502148204962101,0.28,0.77
182,0.496592066846663,0.22,0.85,0.501595594239526,0.28,0.77
183,0.456457376919865,0.19,0.8,0.50657518827823,0.28,0.78
184,0.421171017285946,0.16,0.76,0.516913205559207,0.29,0.79
185,0.474132043699244,0.2,0.83,0.53252931387377,0.3,0.81
186,0.441599679284677,0.17,0.79,0.544051073959983,0.31,0.83
187,0.413014529455998,0.15,0.76,0.560513281511092,0.32,0.85
188,0.558531401783283,0.26,0.94,0.581867469247256,0.33,0.88
189,0.610019818627917,0.29,1.01,0.589328159947199,0.34,0.89
190,0.660874406836092,0.32,1.08,0.591726040154671,0.34,0.9
191,0.710893537703782,0.36,1.15,0.58885882251967,0.33,0.9
192,0.671460156326677,0.32,1.11,0.580671800973635,0.32,0.9
193,0.633843382706001,0.29,1.07,0.57616361663422,0.31,0.9
194,0.598078691763648,0.26,1.03,0.575192456979244,0.31,0.9
195,0.663037941347817,0.3,1.12,0.577676753395673,0.3,0.91
196,0.626465303968415,0.27,1.08,0.574532308803859,0.3,0.91
197,0.592328295004243,0.25,1.04,0.574696143234002,0.29,0.92
198,0.56085437472609,0.22,1,0.578064119518972,0.29,0.93
199,0.531877532667884,0.2,0.97,0.584545513841239,0.29,0.94
200,0.505546861342496,0.18,0.94,0.594091639448974,0.3,0.96
201,0.481892375558036,0.16,0.91,0.606657608825315,0.31,0.98
202,0.575150632210219,0.23,1.03,0.622203559698368,0.31,1
203,0.551486683635271,0.21,1.01,0.631707345592564,0.32,1.02
204,0.530127747017221,0.19,0.98,0.643891394680064,0.32,1.04
205,0.510740867244048,0.17,0.96,0.658685277009345,0.33,1.06
206,0.493217780581321,0.16,0.95,0.676056677584255,0.34,1.09
207,0.477538860765337,0.15,0.93,0.695987428228538,0.35,1.12
208,0.463683914344201,0.14,0.91,0.718460271532077,0.36,1.16
209,0.451540757658459,0.13,0.9,0.743454391350431,0.38,1.19
210,0.572761136782303,0.21,1.07,0.770953220382636,0.39,1.23
211,0.559443845737638,0.19,1.06,0.791968154776785,0.4,1.26
212,0.547461759761829,0.18,1.05,0.815132335196388,0.42,1.3
213,0.536538652743589,0.17,1.04,0.840415760326287,0.43,1.34
214,0.526516011963704,0.16,1.03,0.867818592408958,0.45,1.38
215,0.517380782528502,0.15,1.03,0.897359903543907,0.47,1.42
216,0.509152119935734,0.15,1.02,0.929060816587934,0.49,1.46
217,0.501906897838186,0.14,1.02,0.962939013468094,0.51,1.51
218,0.495708255893173,0.13,1.01,0.998999103744945,0.53,1.56
219,0.647090361334601,0.23,1.22,1.03723122771277,0.56,1.61
220,0.639202716829099,0.22,1.22,1.06856220773012,0.58,1.65
221,0.631833505707484,0.21,1.22,1.10170248705838,0.6,1.7
222,0.624829027949846,0.2,1.22,1.1366713850772,0.63,1.74
223,0.617962618729357,0.19,1.21,1.17350751921911,0.65,1.79
224,0.611220966907178,0.18,1.21,1.21227900755286,0.68,1.84
225,0.60486311928383,0.17,1.21,1.25306093590897,0.71,1.89
226,0.775376325259996,0.28,1.44,1.2959020927537,0.75,1.95
227,0.76619782816831,0.27,1.44,1.33166335557187,0.77,1.99
228,0.756987474886482,0.26,1.44,1.36926132134539,0.8,2.04
229,0.74746191018331,0.25,1.43,1.40877136458375,0.83,2.09
230,0.737636225759854,0.24,1.42,1.45030568410074,0.86,2.14
231,0.727680537280302,0.23,1.42,1.49398512618524,0.9,2.19
232,0.717725955327204,0.22,1.41,1.53992262204153,0.94,2.24
233,1.08810399003877,0.47,1.9,1.58822572585737,0.98,2.3
234,1.07068702481439,0.45,1.88,1.62026222228414,1,2.34
235,1.05205333509251,0.43,1.87,1.65426717661246,1.03,2.38
236,1.0311668382511,0.41,1.85,1.69041040190681,1.06,2.42
237,1.00797618273979,0.39,1.82,1.72896937788189,1.1,2.46
238,0.983093873786688,0.37,1.8,1.77025880395882,1.13,2.5
239,1.15798914854557,0.49,2.02,1.81457779917787,1.17,2.55
240,1.12654988574166,0.47,1.98,1.85270012555487,1.21,2.59
241,1.09459052081228,0.44,1.95,1.89404482581066,1.25,2.63
242,1.06204697067634,0.42,1.91,1.93884458636732,1.29,2.68
243,1.23089768488469,0.54,2.12,1.98736829291937,1.34,2.73
244,1.57854441224703,0.79,2.56,2.030353116454,1.38,2.77
245,1.52702838243358,0.75,2.5,2.05811732771957,1.41,2.8
246,1.66354027020711,0.85,2.67,2.08968810911485,1.44,2.83
247,1.59755046326141,0.8,2.59,2.11586031659358,1.47,2.85
248,1.71619850862827,0.89,2.73,2.14668422092372,1.5,2.87
249,2.17982433527571,1.26,3.28,2.17316536871956,1.53,2.9
250,2.24525162875082,1.31,3.36,2.17641825658144,1.54,2.89
251,2.11726366986557,1.21,3.2,2.17614313804086,1.54,2.88
252,1.98066142373892,1.11,3.03,2.18282187269872,1.55,2.88
253,2.01188273003002,1.15,3.05,2.19752283350695,1.58,2.89
254,2.02762442620848,1.17,3.05,2.21161355150893,1.59,2.9
255,2.19054598262353,1.31,3.23,2.22595609666311,1.61,2.91
256,2.17179443600795,1.31,3.19,2.23155655362257,1.63,2.9
257,2.14445946425862,1.3,3.14,2.23877252963944,1.64,2.9
258,1.9620282891303,1.16,2.91,2.24837859218484,1.65,2.91
259,2.07553544799895,1.26,3.03,2.27101784215037,1.68,2.92
260,2.02927593646163,1.24,2.96,2.28818736951376,1.7,2.93
261,2.11379639816551,1.32,3.04,2.31039428590195,1.73,2.95
262,2.0512981490352,1.28,2.95,2.32867334778488,1.75,2.96
263,2.11277486771035,1.34,3.01,2.35360442495686,1.78,2.98
264,2.15748760815154,1.39,3.05,2.37639107618516,1.81,2.99
265,2.06935798986931,1.32,2.94,2.39799958017845,1.84,3.01
266,2.21025776564104,1.45,3.08,2.42933704265361,1.88,3.03
267,2.42948577693007,1.65,3.32,2.45212778732053,1.9,3.05
268,2.70894285322586,1.9,3.63,2.45767255680637,1.92,3.05
269,2.52892772959885,1.75,3.41,2.43730803306044,1.9,3.02
270,2.44776373550133,1.69,3.31,2.43187902285516,1.9,3
271,2.25589829237946,1.53,3.08,2.43366810285089,1.91,3
272,2.26098888566426,1.55,3.06,2.45503851477459,1.94,3.01
273,2.06424865250183,1.4,2.82,2.47898429031398,1.97,3.03
274,2.49537547544266,1.79,3.29,2.52774467662468,2.02,3.07
275,2.58976962386027,1.88,3.38,2.53500268126802,2.04,3.07
276,2.49236139523488,1.8,3.26,2.53182675706985,2.04,3.06
277,2.69623465994952,1.99,3.48,2.54012672131369,2.06,3.06
278,2.61843328830314,1.93,3.38,2.52333141959914,2.05,3.03
279,2.81140774552042,2.12,3.58,2.514050765342,2.05,3.01
280,2.59566680325341,1.94,3.33,2.4762082258216,2.02,2.97
281,2.24866006496956,1.64,2.93,2.46259944013209,2.01,2.95
282,2.26785056800274,1.67,2.93,2.49715920230981,2.05,2.97
283,2.445335031305,1.84,3.11,2.53594055986391,2.1,3.01
284,2.56424693407691,1.96,3.23,2.55422120913923,2.12,3.02
285,2.691358493803,2.08,3.36,2.55601506136825,2.13,3.01
286,2.43747419457753,1.86,3.07,2.53554894808723,2.12,2.98
287,2.47047485534075,1.9,3.09,2.5567510360961,2.14,3
288,2.56757983588614,2,3.18,2.57652454395082,2.17,3.01
289,2.70917437474566,2.14,3.33,2.5817664715832,2.18,3.01
290,2.83149865104296,2.26,3.45,2.55902941373756,2.16,2.98
291,2.57238551280552,2.03,3.16,2.50444552914009,2.12,2.92
292,2.63836433908337,2.11,3.22,2.49307650778031,2.11,2.9
293,2.60594595368221,2.09,3.17,2.46343521674499,2.09,2.86
294,2.62170125223066,2.11,3.17,2.4331992303543,2.06,2.83
295,2.51621161100587,2.03,3.05,2.39032008204199,2.02,2.78
296,2.54601689025724,2.06,3.07,2.36202065756453,1.99,2.76
297,2.24257361138358,1.79,2.73,2.31730162513334,1.94,2.72
298,2.29551430224969,1.85,2.77,2.34336071799872,1.94,2.77
299,2.36422336887779,1.93,2.84,2.36422336887779,1.93,2.84
