"day","R_filt","R_filt_lower_bound","R_filt_upper_bound","R_smooth","R_smooth_lower_bound","R_smooth_upper_bound"
204,0.653820952482512,0.26,1.17,0.649994006393448,0.31,1.07
205,0.632943846498178,0.24,1.15,0.655495133851453,0.31,1.08
206,0.613772311418931,0.22,1.13,0.662891403376208,0.31,1.1
207,0.59604333334691,0.21,1.12,0.672110628411343,0.31,1.12
208,0.579567678500338,0.2,1.1,0.683107603063672,0.32,1.14
209,0.564422585973874,0.18,1.09,0.695858425422582,0.32,1.16
210,0.550585700787233,0.17,1.07,0.710336714183991,0.33,1.19
211,0.538252848088562,0.16,1.06,0.726519773300933,0.33,1.22
212,0.527249694587482,0.15,1.05,0.744366068869515,0.34,1.25
213,0.517631773944939,0.14,1.04,0.763846482052749,0.35,1.28
214,0.50942478900947,0.14,1.04,0.784922095775477,0.36,1.31
215,0.502468964132665,0.13,1.03,0.807544689302751,0.37,1.35
216,0.496776895728473,0.13,1.03,0.83167432827677,0.39,1.38
217,0.492288221749972,0.12,1.03,0.857262059849011,0.4,1.42
218,0.488994210930836,0.12,1.03,0.884256661796823,0.42,1.46
219,0.486706833905266,0.11,1.03,0.912598975051799,0.44,1.5
220,0.485369192912648,0.11,1.04,0.94224172494528,0.45,1.54
221,0.484982449679537,0.11,1.04,0.973136585436645,0.47,1.59
222,0.485481926272446,0.11,1.05,1.00522788770187,0.49,1.63
223,0.486744444921998,0.11,1.06,1.03846020425992,0.52,1.68
224,0.488781934100994,0.1,1.07,1.07278597042126,0.54,1.73
225,0.49147345001585,0.1,1.08,1.10815075123159,0.56,1.77
226,0.494773363195699,0.1,1.09,1.14450910907577,0.59,1.82
227,0.498706786958684,0.1,1.11,1.18181676713878,0.62,1.87
228,0.5031553413437,0.1,1.12,1.22002264620504,0.64,1.92
229,0.719122730941914,0.22,1.43,1.25908610240513,0.67,1.97
230,0.722905734506401,0.21,1.45,1.29004896868555,0.7,2.01
231,0.938793189105745,0.34,1.75,1.32147663403181,0.72,2.05
232,0.939833968131874,0.34,1.77,1.34433113457447,0.74,2.07
233,0.938597048394595,0.33,1.78,1.36752555761059,0.75,2.1
234,0.934197742379449,0.32,1.78,1.39121601995144,0.77,2.13
235,0.926731793718428,0.31,1.78,1.4156228380677,0.79,2.16
236,0.916824176969888,0.3,1.77,1.44096972632632,0.81,2.19
237,0.905100037763751,0.29,1.76,1.4674516883341,0.83,2.22
238,0.892359769952192,0.28,1.75,1.4952355161706,0.86,2.25
239,1.1166071826447,0.42,2.05,1.52444571109176,0.88,2.29
240,1.09783457445219,0.41,2.03,1.5459959702661,0.9,2.31
241,1.07808454003451,0.39,2.01,1.56896782375662,0.92,2.34
242,1.05694492401326,0.37,1.98,1.59347705078681,0.94,2.36
243,1.03490419143337,0.36,1.95,1.61967807520205,0.96,2.39
244,1.01231151995305,0.34,1.93,1.64771001811055,0.99,2.42
245,1.46149234319304,0.65,2.51,1.67770363986817,1.02,2.45
246,1.42725510739523,0.62,2.47,1.69108089858241,1.03,2.46
247,1.39100040505006,0.6,2.42,1.70626649207584,1.04,2.48
248,1.35117152023494,0.57,2.37,1.72343522215219,1.06,2.5
249,1.54026740669281,0.7,2.61,1.74287110737037,1.08,2.51
250,1.71382182251958,0.83,2.83,1.75545975099817,1.09,2.53
251,1.65107178104809,0.78,2.75,1.76130766604267,1.1,2.53
252,1.80570602524638,0.9,2.93,1.77002672934,1.11,2.54
253,1.72662017712014,0.85,2.83,1.77253212700002,1.11,2.54
254,1.64415357110914,0.79,2.72,1.77856705911625,1.12,2.54
255,1.56000714432196,0.73,2.61,1.78852495737933,1.13,2.55
256,1.476289441645,0.67,2.49,1.80279245807971,1.14,2.57
257,1.39522521115243,0.62,2.38,1.8217182094297,1.16,2.59
258,1.31849711832133,0.57,2.27,1.84558240725542,1.18,2.61
259,1.24719408475321,0.52,2.17,1.87459583357047,1.21,2.64
260,1.18189084704998,0.48,2.08,1.90890568496831,1.24,2.68
261,1.12276915422275,0.45,2,1.94860393114446,1.27,2.72
262,1.06973646298626,0.41,1.93,1.99373606001013,1.32,2.77
263,1.22806382567087,0.53,2.12,2.04430919588484,1.36,2.82
264,1.1787039818616,0.5,2.06,2.0907776372349,1.41,2.87
265,1.33185895864213,0.61,2.25,2.14234075808654,1.45,2.92
266,1.28343103619493,0.57,2.19,2.18943062879284,1.5,2.97
267,1.43140591837902,0.68,2.37,2.24142826901018,1.55,3.02
268,1.56967940984966,0.79,2.54,2.28889905698888,1.59,3.07
269,1.51112241773049,0.74,2.47,2.33181920739979,1.64,3.11
270,1.6398775009338,0.84,2.63,2.37994816823843,1.68,3.16
271,1.57041182395606,0.79,2.54,2.42413217710045,1.73,3.2
272,1.68558936575225,0.88,2.68,2.47440349080964,1.78,3.25
273,1.78746917350809,0.96,2.8,2.52174488740964,1.83,3.29
274,1.87647523527643,1.03,2.9,2.56661302164206,1.88,3.33
275,2.12494236179166,1.23,3.19,2.60951540173634,1.92,3.37
276,2.17502594604688,1.28,3.25,2.64132067519398,1.96,3.39
277,2.20914450053314,1.31,3.28,2.67235332515691,2,3.42
278,2.5478199637171,1.59,3.67,2.70359720951425,2.03,3.44
279,2.52405121414483,1.58,3.63,2.71665047231476,2.05,3.44
280,2.48240650910242,1.56,3.56,2.73213758659129,2.08,3.45
281,2.71793884178906,1.77,3.82,2.75157094026342,2.11,3.46
282,2.61953673160632,1.7,3.69,2.7570592330733,2.12,3.45
283,2.64684480483554,1.73,3.7,2.76979982530641,2.14,3.45
284,2.90726504419067,1.97,3.97,2.78186116232997,2.17,3.45
285,3.1046280777039,2.16,4.18,2.77547315168078,2.17,3.44
286,2.89038148417369,1.99,3.91,2.75240417984999,2.16,3.4
287,3.01671521923576,2.12,4.03,2.74420071139943,2.16,3.38
288,2.87381113750947,2.01,3.84,2.72382305299058,2.15,3.35
289,2.82624826881395,1.99,3.77,2.71352958779588,2.15,3.33
290,3.05155199282076,2.21,3.99,2.70615815119426,2.15,3.31
291,3.29748379852401,2.45,4.24,2.6748945504962,2.13,3.27
292,3.20390727941664,2.38,4.12,2.61263127162361,2.07,3.2
293,2.83131883445268,2.07,3.68,2.55150667739787,2.01,3.14
294,2.89308636057898,2.14,3.73,2.52370943363615,1.99,3.11
295,2.90738569282466,2.17,3.72,2.48371712357635,1.95,3.07
296,2.74041975265995,2.04,3.51,2.43513799256125,1.89,3.03
297,2.57402900431209,1.91,3.31,2.40050339514916,1.84,3.01
298,2.41174819569285,1.78,3.11,2.38311221584399,1.81,3.02
299,2.38685610378971,1.78,3.06,2.38685610378971,1.78,3.06
